# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_79-040
# Object: omc1_c
# Date: 2016-12-03T07:18:36.810 (MJD: 57725.305393449074)
# Project: 88_0005_79
# Exposure: 209.17871999999997 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 127d52m33.28s 33d33m07.52s
# CRUSH version: 2.34-3 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R1[26,2]	0.824 	2.692E-4 	-	1.048	1.000	1.000	2146	1	26	2
R1[26,3]	1.010 	2.343E-4 	-	1.034	1.000	1.000	2147	1	26	3
R1[26,4]	0.936 	1.849E-4 	-	1.214	1.000	1.000	2148	1	26	4
R1[26,5]	0.995 	1.383E-6 	n	5.634	1.000	1.000	2149	1	26	5
R1[26,6]	1.386 	1.578E-4 	-	0.969	1.000	1.000	2150	1	26	6
R1[26,7]	1.270 	1.398E-4 	-	0.651	1.000	1.000	2151	1	26	7
R1[26,8]	0.000 	3.290E-3 	gn	0.000	1.000	1.000	2152	1	26	8
R1[26,9]	1.278 	1.846E-4 	-	0.927	1.000	1.000	2153	1	26	9
R1[26,10]	1.479 	1.527E-4 	-	0.918	1.000	1.000	2154	1	26	10
R1[26,11]	1.366 	1.296E-4 	s	0.962	1.000	1.000	2155	1	26	11
R1[26,12]	1.268 	1.931E-4 	-	0.928	1.000	1.000	2156	1	26	12
R1[26,13]	0.002 	2.529E-3 	gn	0.657	1.000	1.000	2157	1	26	13
R1[26,16]	0.000 	4.210E-3 	gn	0.000	1.000	1.000	2160	1	26	16
R1[26,17]	0.022 	3.494E-3 	gn	-0.986	1.000	1.000	2161	1	26	17
R1[26,18]	0.000 	4.189E-3 	gn	0.000	1.000	1.000	2162	1	26	18
R1[26,19]	0.406 	8.827E-4 	-	1.436	1.000	1.000	2163	1	26	19
R1[26,20]	0.036 	2.984E-3 	gn	1.886	1.000	1.000	2164	1	26	20
R1[26,21]	0.486 	5.445E-4 	-	1.458	1.000	1.000	2165	1	26	21
R1[26,22]	0.002 	3.270E-3 	gn	2.978	1.000	1.000	2166	1	26	22
R1[26,23]	0.863 	2.263E-4 	-	1.282	1.000	1.000	2167	1	26	23
R1[26,24]	0.051 	2.008E-3 	gn	1.797	1.000	1.000	2168	1	26	24
R1[26,25]	0.026 	2.473E-3 	gn	2.045	1.000	1.000	2169	1	26	25
R1[26,26]	0.797 	9.584E-5 	-	1.257	1.000	1.000	2170	1	26	26
R1[26,27]	0.000 	2.953E-3 	gn	0.000	1.000	1.000	2171	1	26	27
R1[26,28]	1.119 	1.695E-4 	-	0.979	1.000	1.000	2172	1	26	28
R1[26,29]	1.032 	1.830E-4 	-	0.836	1.000	1.000	2173	1	26	29
R1[26,30]	0.895 	2.418E-4 	-	1.151	1.000	1.000	2174	1	26	30
R1[26,31]	0.040 	3.094E-3 	gn	1.756	1.000	1.000	2175	1	26	31
R1[27,1]	0.000 	2.519E-3 	gn	-59.144	1.000	1.000	2177	1	27	1
R1[27,2]	0.796 	2.735E-4 	-	1.077	1.000	1.000	2178	1	27	2
R1[27,3]	0.813 	2.279E-4 	-	0.969	1.000	1.000	2179	1	27	3
R1[27,4]	0.974 	2.587E-4 	-	1.034	1.000	1.000	2180	1	27	4
R1[27,5]	1.131 	2.223E-4 	-	1.027	1.000	1.000	2181	1	27	5
R1[27,6]	1.243 	1.891E-4 	s	1.115	1.000	1.000	2182	1	27	6
R1[27,7]	1.309 	1.370E-4 	-	1.091	1.000	1.000	2183	1	27	7
R1[27,8]	0.000 	3.269E-3 	gn	0.000	1.000	1.000	2184	1	27	8
R1[27,9]	1.374 	7.199E-5 	-	0.942	1.000	1.000	2185	1	27	9
R1[27,10]	1.383 	1.690E-4 	-	0.945	1.000	1.000	2186	1	27	10
R1[27,11]	1.333 	1.765E-4 	-	0.929	1.000	1.000	2187	1	27	11
R1[27,12]	1.360 	1.685E-4 	-	0.930	1.000	1.000	2188	1	27	12
R1[27,13]	1.149 	3.747E-6 	n	-0.247	1.000	1.000	2189	1	27	13
R1[27,16]	0.000 	4.212E-3 	gn	0.000	1.000	1.000	2192	1	27	16
R1[27,17]	-0.076 	8.623E-4 	gn	-1.182	1.000	1.000	2193	1	27	17
R1[27,18]	0.000 	4.216E-3 	gn	0.000	1.000	1.000	2194	1	27	18
R1[27,19]	0.743 	2.913E-4 	-	1.268	1.000	1.000	2195	1	27	19
R1[27,20]	0.785 	2.722E-4 	-	1.330	1.000	1.000	2196	1	27	20
R1[27,21]	0.936 	2.069E-4 	-	1.243	1.000	1.000	2197	1	27	21
R1[27,22]	0.665 	3.269E-4 	-	1.431	1.000	1.000	2198	1	27	22
R1[27,23]	0.004 	3.375E-3 	gn	1.333	1.000	1.000	2199	1	27	23
R1[27,24]	0.014 	2.059E-3 	gn	2.310	1.000	1.000	2200	1	27	24
R1[27,25]	0.000 	2.613E-3 	gn	41.967	1.000	1.000	2201	1	27	25
R1[27,26]	0.024 	2.449E-3 	gn	2.697	1.000	1.000	2202	1	27	26
R1[27,27]	0.000 	2.845E-3 	gn	0.000	1.000	1.000	2203	1	27	27
R1[27,28]	0.948 	2.368E-4 	-	1.120	1.000	1.000	2204	1	27	28
R1[27,29]	1.039 	1.252E-6 	n	1.015	1.000	1.000	2205	1	27	29
R1[27,30]	0.902 	1.903E-4 	-	1.131	1.000	1.000	2206	1	27	30
R1[27,31]	0.061 	3.012E-3 	gn	1.642	1.000	1.000	2207	1	27	31
R1[28,1]	0.000 	2.528E-3 	gn	-52.390	1.000	1.000	2209	1	28	1
R1[28,2]	0.853 	1.050E-4 	-	1.229	1.000	1.000	2210	1	28	2
R1[28,3]	0.895 	3.028E-4 	-	1.038	1.000	1.000	2211	1	28	3
R1[28,4]	0.956 	2.856E-4 	-	0.991	1.000	1.000	2212	1	28	4
R1[28,5]	0.953 	1.831E-4 	-	0.974	1.000	1.000	2213	1	28	5
R1[28,6]	1.128 	2.202E-4 	-	0.983	1.000	1.000	2214	1	28	6
R1[28,7]	1.338 	1.762E-4 	-	0.939	1.000	1.000	2215	1	28	7
R1[28,8]	0.000 	3.344E-3 	gn	0.000	1.000	1.000	2216	1	28	8
R1[28,9]	1.211 	1.997E-4 	-	0.968	1.000	1.000	2217	1	28	9
R1[28,10]	0.003 	2.983E-3 	gn	0.408	1.000	1.000	2218	1	28	10
R1[28,11]	1.231 	1.302E-4 	-	3.943	1.000	1.000	2219	1	28	11
R1[28,12]	1.922 	1.039E-4 	-	0.776	1.000	1.000	2220	1	28	12
R1[28,13]	1.102 	1.040E-4 	-	1.828	1.000	1.000	2221	1	28	13
R1[28,16]	0.000 	4.251E-3 	gn	0.000	1.000	1.000	2224	1	28	16
R1[28,17]	-0.055 	2.218E-3 	gn	2.371	1.000	1.000	2225	1	28	17
R1[28,18]	0.000 	4.332E-3 	gn	0.000	1.000	1.000	2226	1	28	18
R1[28,19]	0.886 	2.648E-4 	-	1.135	1.000	1.000	2227	1	28	19
R1[28,23]	0.000 	3.711E-3 	gn	0.000	1.000	1.000	2231	1	28	23
R1[29,1]	0.000 	2.541E-3 	gn	-52.395	1.000	1.000	2241	1	29	1
R1[29,2]	0.840 	3.024E-4 	-	1.147	1.000	1.000	2242	1	29	2
R1[29,3]	0.904 	2.811E-4 	-	1.084	1.000	1.000	2243	1	29	3
R1[29,4]	1.010 	9.287E-5 	-	1.156	1.000	1.000	2244	1	29	4
R1[29,5]	1.063 	2.409E-4 	-	1.006	1.000	1.000	2245	1	29	5
R1[29,6]	1.213 	1.492E-4 	-	0.883	1.000	1.000	2246	1	29	6
R1[29,7]	1.287 	1.415E-4 	-	1.092	1.000	1.000	2247	1	29	7
R1[29,8]	0.000 	3.303E-3 	gn	0.000	1.000	1.000	2248	1	29	8
R1[29,9]	1.192 	2.112E-4 	-	0.940	1.000	1.000	2249	1	29	9
R1[29,10]	0.000 	3.312E-3 	gn	0.000	1.000	1.000	2250	1	29	10
R1[29,11]	1.312 	1.771E-4 	-	0.911	1.000	1.000	2251	1	29	11
R1[29,12]	1.351 	1.729E-4 	-	0.926	1.000	1.000	2252	1	29	12
R1[29,13]	1.214 	2.508E-4 	-	0.968	1.000	1.000	2253	1	29	13
R1[29,16]	0.000 	4.194E-3 	gn	0.000	1.000	1.000	2256	1	29	16
R1[29,17]	-0.398 	8.794E-4 	g	1.008	1.000	1.000	2257	1	29	17
R1[29,18]	0.000 	4.041E-3 	gn	0.000	1.000	1.000	2258	1	29	18
R1[29,19]	1.122 	2.045E-4 	-	1.032	1.000	1.000	2259	1	29	19
R1[29,20]	1.043 	2.197E-4 	-	1.051	1.000	1.000	2260	1	29	20
R1[29,21]	1.120 	2.090E-4 	-	1.031	1.000	1.000	2261	1	29	21
R1[29,22]	1.353 	1.816E-4 	-	0.908	1.000	1.000	2262	1	29	22
R1[29,23]	0.791 	2.901E-4 	-	1.287	1.000	1.000	2263	1	29	23
R1[29,24]	0.654 	1.450E-4 	-	1.319	1.000	1.000	2264	1	29	24
R1[29,25]	0.708 	2.196E-4 	-	1.344	1.000	1.000	2265	1	29	25
R1[29,26]	0.438 	4.746E-4 	-	1.395	1.000	1.000	2266	1	29	26
R1[29,27]	0.705 	9.129E-6 	n	1.237	1.000	1.000	2267	1	29	27
R1[29,28]	1.077 	2.106E-4 	-	1.026	1.000	1.000	2268	1	29	28
R1[29,29]	1.035 	2.196E-4 	-	1.042	1.000	1.000	2269	1	29	29
R1[29,30]	1.009 	2.235E-4 	-	1.053	1.000	1.000	2270	1	29	30
R1[29,31]	0.399 	8.786E-4 	-	1.444	1.000	1.000	2271	1	29	31
R1[30,1]	0.000 	2.439E-3 	gn	-40.423	1.000	1.000	2273	1	30	1
R1[30,2]	0.733 	3.426E-4 	-	1.141	1.000	1.000	2274	1	30	2
R1[30,3]	0.729 	2.869E-4 	-	1.101	1.000	1.000	2275	1	30	3
R1[30,4]	0.851 	3.263E-4 	-	1.046	1.000	1.000	2276	1	30	4
R1[30,5]	1.071 	2.499E-4 	-	1.028	1.000	1.000	2277	1	30	5
R1[30,6]	1.432 	1.602E-4 	-	0.894	1.000	1.000	2278	1	30	6
R1[30,7]	1.212 	1.588E-4 	-	1.074	1.000	1.000	2279	1	30	7
R1[30,8]	0.000 	3.186E-3 	gn	0.000	1.000	1.000	2280	1	30	8
R1[30,9]	1.060 	2.604E-4 	-	0.989	1.000	1.000	2281	1	30	9
R1[30,10]	1.101 	1.626E-4 	-	0.976	1.000	1.000	2282	1	30	10
R1[30,11]	1.153 	2.175E-4 	-	0.946	1.000	1.000	2283	1	30	11
R1[30,12]	1.168 	2.068E-4 	-	0.933	1.000	1.000	2284	1	30	12
R1[30,13]	0.768 	3.314E-4 	-	1.173	1.000	1.000	2285	1	30	13
R1[30,16]	0.000 	4.167E-3 	gn	0.000	1.000	1.000	2288	1	30	16
R1[30,17]	0.303 	1.119E-3 	-	1.136	1.000	1.000	2289	1	30	17
R1[30,18]	0.000 	4.187E-3 	gn	0.000	1.000	1.000	2290	1	30	18
R1[30,19]	0.954 	2.499E-4 	-	1.058	1.000	1.000	2291	1	30	19
R1[30,20]	0.947 	2.632E-4 	-	1.084	1.000	1.000	2292	1	30	20
R1[30,21]	1.119 	2.216E-4 	-	0.983	1.000	1.000	2293	1	30	21
R1[30,22]	1.107 	2.230E-4 	-	0.996	1.000	1.000	2294	1	30	22
R1[30,23]	0.987 	2.526E-4 	-	1.013	1.000	1.000	2295	1	30	23
R1[30,24]	0.870 	2.700E-4 	-	1.153	1.000	1.000	2296	1	30	24
R1[30,25]	0.818 	2.063E-4 	-	1.199	1.000	1.000	2297	1	30	25
R1[30,26]	0.845 	1.434E-4 	-	1.171	1.000	1.000	2298	1	30	26
R1[30,27]	0.000 	2.789E-3 	gn	0.000	1.000	1.000	2299	1	30	27
R1[30,28]	1.035 	2.245E-4 	-	1.034	1.000	1.000	2300	1	30	28
R1[30,29]	0.965 	2.280E-4 	s	1.017	1.000	1.000	2301	1	30	29
R1[30,30]	0.559 	5.075E-4 	-	1.321	1.000	1.000	2302	1	30	30
R1[30,31]	0.068 	3.047E-3 	gn	1.582	1.000	1.000	2303	1	30	31
R1[31,1]	0.000 	2.451E-3 	gn	-47.198	1.000	1.000	2305	1	31	1
R1[31,2]	0.793 	3.118E-4 	-	1.127	1.000	1.000	2306	1	31	2
R1[31,3]	0.846 	3.123E-4 	-	1.119	1.000	1.000	2307	1	31	3
R1[31,4]	0.904 	2.803E-4 	-	1.090	1.000	1.000	2308	1	31	4
R1[31,5]	0.002 	2.953E-3 	gn	3.027	1.000	1.000	2309	1	31	5
R1[31,6]	1.087 	2.156E-4 	-	1.060	1.000	1.000	2310	1	31	6
R1[31,7]	1.099 	2.248E-4 	-	1.018	1.000	1.000	2311	1	31	7
R1[31,8]	0.000 	3.165E-3 	gn	0.000	1.000	1.000	2312	1	31	8
R1[31,9]	1.136 	2.191E-4 	-	1.043	1.000	1.000	2313	1	31	9
R1[31,10]	1.138 	2.223E-4 	-	1.052	1.000	1.000	2314	1	31	10
R1[31,11]	0.985 	2.699E-4 	-	1.006	1.000	1.000	2315	1	31	11
R1[31,12]	1.098 	2.397E-4 	-	0.969	1.000	1.000	2316	1	31	12
R1[31,13]	0.768 	3.347E-4 	-	1.157	1.000	1.000	2317	1	31	13
R1[31,16]	0.000 	4.027E-3 	gn	0.000	1.000	1.000	2320	1	31	16
R1[31,17]	-0.034 	2.814E-3 	gn	3.010	1.000	1.000	2321	1	31	17
R1[31,18]	0.000 	4.154E-3 	gn	0.000	1.000	1.000	2322	1	31	18
R1[31,19]	0.951 	2.652E-4 	-	1.056	1.000	1.000	2323	1	31	19
R1[31,20]	1.175 	1.911E-4 	-	1.008	1.000	1.000	2324	1	31	20
R1[31,21]	1.323 	1.530E-4 	-	0.909	1.000	1.000	2325	1	31	21
R1[31,22]	1.248 	1.723E-4 	-	0.970	1.000	1.000	2326	1	31	22
R1[31,23]	1.093 	2.220E-4 	-	0.989	1.000	1.000	2327	1	31	23
R1[31,24]	0.000 	2.930E-3 	gn	0.000	1.000	1.000	2328	1	31	24
R1[31,25]	1.139 	7.521E-5 	-	0.861	1.000	1.000	2329	1	31	25
R1[31,26]	1.288 	8.516E-5 	-	0.998	1.000	1.000	2330	1	31	26
R1[31,27]	1.104 	1.447E-6 	n	1.295	1.000	1.000	2331	1	31	27
R1[31,28]	1.030 	2.228E-4 	-	1.023	1.000	1.000	2332	1	31	28
R1[31,29]	0.639 	3.902E-4 	-	1.315	1.000	1.000	2333	1	31	29
R1[31,30]	0.009 	2.704E-3 	gn	3.493	1.000	1.000	2334	1	31	30
R1[31,31]	0.259 	1.666E-3 	g	1.402	1.000	1.000	2335	1	31	31
R1[32,1]	0.000 	2.326E-3 	gn	-105.684	1.000	1.000	2337	1	32	1
R1[32,2]	0.761 	3.530E-4 	-	1.152	1.000	1.000	2338	1	32	2
R1[32,3]	0.787 	3.601E-4 	-	1.135	1.000	1.000	2339	1	32	3
R1[32,4]	0.002 	3.100E-3 	gn	3.019	1.000	1.000	2340	1	32	4
R1[32,5]	-0.004 	2.383E-3 	gn	-6.725	1.000	1.000	2341	1	32	5
R1[32,6]	0.849 	2.979E-4 	-	1.211	1.000	1.000	2342	1	32	6
R1[32,7]	0.833 	2.529E-4 	-	1.083	1.000	1.000	2343	1	32	7
R1[32,8]	-0.000 	3.247E-3 	gn	0.000	1.000	1.000	2344	1	32	8
R1[32,9]	1.424 	1.848E-4 	-	0.897	1.000	1.000	2345	1	32	9
R1[32,10]	1.068 	2.079E-4 	-	1.162	1.000	1.000	2346	1	32	10
R1[32,11]	1.112 	2.313E-4 	-	1.057	1.000	1.000	2347	1	32	11
R1[32,12]	1.121 	2.220E-4 	-	0.987	1.000	1.000	2348	1	32	12
R1[32,13]	1.016 	2.973E-4 	-	1.029	1.000	1.000	2349	1	32	13
R1[32,16]	0.000 	4.156E-3 	gn	0.000	1.000	1.000	2352	1	32	16
R1[32,17]	0.001 	8.160E-4 	gn	260.488	1.000	1.000	2353	1	32	17
R1[32,18]	0.000 	4.089E-3 	gn	0.000	1.000	1.000	2354	1	32	18
R1[32,19]	0.953 	2.448E-4 	-	1.075	1.000	1.000	2355	1	32	19
R1[32,20]	1.296 	8.886E-5 	-	0.849	1.000	1.000	2356	1	32	20
R1[32,21]	1.335 	1.357E-4 	-	0.994	1.000	1.000	2357	1	32	21
R1[32,22]	1.409 	3.337E-5 	-	0.967	1.000	1.000	2358	1	32	22
R1[32,23]	1.146 	1.971E-4 	-	1.029	1.000	1.000	2359	1	32	23
R1[32,24]	0.000 	2.884E-3 	gn	0.000	1.000	1.000	2360	1	32	24
R1[32,25]	1.112 	1.895E-4 	-	1.026	1.000	1.000	2361	1	32	25
R1[32,26]	1.355 	9.336E-5 	-	0.975	1.000	1.000	2362	1	32	26
R1[32,27]	1.245 	8.951E-7 	n	1.146	1.000	1.000	2363	1	32	27
R1[32,28]	1.054 	2.044E-4 	-	1.046	1.000	1.000	2364	1	32	28
R1[32,29]	0.905 	2.385E-4 	-	1.131	1.000	1.000	2365	1	32	29
R1[32,30]	0.733 	3.097E-4 	-	1.266	1.000	1.000	2366	1	32	30
R1[32,31]	0.794 	2.088E-4 	-	1.179	1.000	1.000	2367	1	32	31
R1[33,1]	0.000 	2.485E-3 	gn	-36.050	1.000	1.000	2369	1	33	1
R1[33,2]	0.761 	3.451E-4 	-	1.169	1.000	1.000	2370	1	33	2
R1[33,3]	0.783 	3.206E-4 	-	1.168	1.000	1.000	2371	1	33	3
R1[33,4]	0.792 	3.195E-4 	-	1.228	1.000	1.000	2372	1	33	4
R1[33,5]	0.788 	3.160E-4 	-	1.277	1.000	1.000	2373	1	33	5
R1[33,6]	0.732 	1.143E-4 	-	1.307	1.000	1.000	2374	1	33	6
R1[33,7]	0.790 	2.346E-4 	-	1.165	1.000	1.000	2375	1	33	7
R1[33,8]	-0.000 	3.074E-3 	gn	0.000	1.000	1.000	2376	1	33	8
R1[33,9]	0.929 	1.807E-4 	-	1.258	1.000	1.000	2377	1	33	9
R1[33,10]	1.015 	2.377E-4 	-	1.141	1.000	1.000	2378	1	33	10
R1[33,11]	0.968 	2.707E-4 	-	1.128	1.000	1.000	2379	1	33	11
R1[33,12]	1.048 	2.056E-4 	-	1.044	1.000	1.000	2380	1	33	12
R1[33,13]	1.007 	3.675E-4 	-	1.046	1.000	1.000	2381	1	33	13
R1[33,16]	0.000 	4.047E-3 	gn	0.000	1.000	1.000	2384	1	33	16
R1[33,17]	-0.019 	2.648E-3 	gn	5.766	1.000	1.000	2385	1	33	17
R1[33,18]	0.000 	3.920E-3 	gn	0.000	1.000	1.000	2386	1	33	18
R1[33,19]	0.828 	2.796E-4 	-	1.157	1.000	1.000	2387	1	33	19
R1[33,20]	1.082 	2.076E-4 	-	1.028	1.000	1.000	2388	1	33	20
R1[33,21]	1.315 	1.533E-4 	-	0.966	1.000	1.000	2389	1	33	21
R1[33,22]	1.245 	1.564E-4 	-	0.887	1.000	1.000	2390	1	33	22
R1[33,23]	1.125 	2.227E-4 	-	1.029	1.000	1.000	2391	1	33	23
R1[33,24]	1.059 	2.302E-4 	-	1.063	1.000	1.000	2392	1	33	24
R1[33,25]	1.015 	1.911E-4 	-	1.082	1.000	1.000	2393	1	33	25
R1[33,26]	1.406 	1.457E-4 	-	0.800	1.000	1.000	2394	1	33	26
R1[33,27]	0.000 	2.866E-3 	gn	0.000	1.000	1.000	2395	1	33	27
R1[33,28]	0.973 	1.060E-4 	-	0.946	1.000	1.000	2396	1	33	28
R1[33,29]	0.934 	2.559E-4 	-	1.109	1.000	1.000	2397	1	33	29
R1[33,30]	1.064 	2.405E-4 	-	1.006	1.000	1.000	2398	1	33	30
R1[33,31]	2.437 	4.806E-5 	-	0.747	1.000	1.000	2399	1	33	31
R1[34,1]	0.000 	2.457E-3 	gn	-28.497	1.000	1.000	2401	1	34	1
R1[34,2]	0.766 	2.760E-4 	-	1.225	1.000	1.000	2402	1	34	2
R1[34,3]	0.973 	2.021E-4 	-	1.194	1.000	1.000	2403	1	34	3
R1[34,4]	0.937 	2.226E-4 	-	1.242	1.000	1.000	2404	1	34	4
R1[34,5]	0.845 	2.207E-4 	-	1.273	1.000	1.000	2405	1	34	5
R1[34,6]	1.011 	1.996E-4 	-	1.246	1.000	1.000	2406	1	34	6
R1[34,7]	0.977 	1.926E-4 	-	1.236	1.000	1.000	2407	1	34	7
R1[34,8]	-0.000 	3.221E-3 	gn	0.000	1.000	1.000	2408	1	34	8
R1[34,9]	1.163 	1.656E-4 	-	1.177	1.000	1.000	2409	1	34	9
R1[34,10]	1.098 	1.853E-4 	-	1.194	1.000	1.000	2410	1	34	10
R1[34,11]	1.185 	1.714E-4 	-	1.148	1.000	1.000	2411	1	34	11
R1[34,12]	1.213 	1.606E-4 	-	1.126	1.000	1.000	2412	1	34	12
R1[34,13]	1.156 	2.472E-4 	-	1.112	1.000	1.000	2413	1	34	13
R1[34,16]	0.000 	4.133E-3 	gn	0.000	1.000	1.000	2416	1	34	16
R1[34,17]	-0.451 	6.731E-4 	g	1.111	1.000	1.000	2417	1	34	17
R1[34,18]	0.000 	4.182E-3 	gn	0.000	1.000	1.000	2418	1	34	18
R1[34,19]	1.108 	1.685E-4 	-	1.108	1.000	1.000	2419	1	34	19
R1[34,20]	1.097 	1.689E-4 	-	1.134	1.000	1.000	2420	1	34	20
R1[34,21]	1.116 	1.741E-4 	-	1.091	1.000	1.000	2421	1	34	21
R1[34,22]	1.213 	1.441E-4 	-	0.979	1.000	1.000	2422	1	34	22
R1[34,23]	1.400 	1.329E-4 	-	1.042	1.000	1.000	2423	1	34	23
R1[34,24]	2.247 	2.935E-5 	-	0.931	1.000	1.000	2424	1	34	24
R1[34,25]	1.350 	1.282E-4 	-	1.059	1.000	1.000	2425	1	34	25
R1[34,26]	1.229 	1.375E-4 	-	1.053	1.000	1.000	2426	1	34	26
R1[34,27]	1.175 	1.494E-6 	n	1.346	1.000	1.000	2427	1	34	27
R1[34,28]	1.189 	1.517E-4 	-	1.111	1.000	1.000	2428	1	34	28
R1[34,29]	1.175 	1.536E-4 	-	1.138	1.000	1.000	2429	1	34	29
R1[34,30]	1.683 	9.507E-5 	-	0.990	1.000	1.000	2430	1	34	30
R1[34,31]	1.399 	1.216E-4 	-	0.995	1.000	1.000	2431	1	34	31
R1[35,1]	0.000 	2.319E-3 	gn	-113.917	1.000	1.000	2433	1	35	1
R1[35,2]	0.891 	2.227E-4 	-	1.222	1.000	1.000	2434	1	35	2
R1[35,3]	0.898 	2.305E-4 	-	1.259	1.000	1.000	2435	1	35	3
R1[35,4]	0.914 	2.139E-4 	-	1.282	1.000	1.000	2436	1	35	4
R1[35,5]	1.010 	2.025E-4 	-	1.221	1.000	1.000	2437	1	35	5
R1[35,6]	0.942 	2.096E-4 	-	1.307	1.000	1.000	2438	1	35	6
R1[35,7]	0.959 	2.107E-4 	-	1.267	1.000	1.000	2439	1	35	7
R1[35,8]	-0.000 	3.196E-3 	gn	0.000	1.000	1.000	2440	1	35	8
R1[35,9]	0.980 	2.136E-4 	-	1.202	1.000	1.000	2441	1	35	9
R1[35,10]	1.055 	1.818E-4 	-	1.223	1.000	1.000	2442	1	35	10
R1[35,11]	1.059 	1.826E-4 	-	1.228	1.000	1.000	2443	1	35	11
R1[35,12]	1.293 	1.565E-4 	-	1.138	1.000	1.000	2444	1	35	12
R1[35,13]	1.311 	5.526E-6 	n	1.844	1.000	1.000	2445	1	35	13
R1[35,16]	0.000 	4.057E-3 	gn	0.000	1.000	1.000	2448	1	35	16
R1[35,17]	0.359 	1.512E-3 	-	1.076	1.000	1.000	2449	1	35	17
R1[35,18]	0.000 	3.876E-3 	gn	0.000	1.000	1.000	2450	1	35	18
R1[35,19]	1.039 	1.670E-4 	-	1.161	1.000	1.000	2451	1	35	19
R1[35,20]	1.045 	1.862E-4 	-	1.151	1.000	1.000	2452	1	35	20
R1[35,21]	1.040 	1.666E-4 	-	1.162	1.000	1.000	2453	1	35	21
R1[35,22]	1.091 	1.679E-4 	-	1.133	1.000	1.000	2454	1	35	22
R1[35,23]	1.116 	1.795E-4 	-	1.142	1.000	1.000	2455	1	35	23
R1[35,24]	1.053 	1.185E-4 	-	2.180	1.000	1.000	2456	1	35	24
R1[35,25]	1.154 	1.460E-4 	-	1.151	1.000	1.000	2457	1	35	25
R1[35,26]	1.132 	9.059E-5 	-	1.009	1.000	1.000	2458	1	35	26
R1[35,27]	0.000 	2.750E-3 	gn	0.000	1.000	1.000	2459	1	35	27
R1[35,28]	1.102 	1.719E-4 	-	1.167	1.000	1.000	2460	1	35	28
R1[35,29]	1.065 	1.675E-4 	-	1.184	1.000	1.000	2461	1	35	29
R1[35,30]	0.879 	2.351E-4 	-	1.284	1.000	1.000	2462	1	35	30
R1[35,31]	1.131 	1.514E-4 	-	1.169	1.000	1.000	2463	1	35	31
R1[36,1]	0.000 	2.240E-3 	gn	-550.988	1.000	1.000	2465	1	36	1
R1[36,2]	0.942 	2.032E-4 	-	1.248	1.000	1.000	2466	1	36	2
R1[36,3]	0.929 	1.997E-4 	-	1.299	1.000	1.000	2467	1	36	3
R1[36,4]	0.968 	1.774E-4 	-	1.282	1.000	1.000	2468	1	36	4
R1[36,5]	0.909 	1.626E-4 	-	1.183	1.000	1.000	2469	1	36	5
R1[36,6]	0.969 	1.941E-4 	-	1.285	1.000	1.000	2470	1	36	6
R1[36,7]	0.662 	4.320E-4 	-	1.241	1.000	1.000	2471	1	36	7
R1[36,8]	-0.000 	3.192E-3 	gn	0.000	1.000	1.000	2472	1	36	8
R1[36,9]	0.974 	1.953E-4 	-	1.288	1.000	1.000	2473	1	36	9
R1[36,10]	1.049 	1.644E-4 	-	1.304	1.000	1.000	2474	1	36	10
R1[36,11]	1.025 	1.532E-4 	-	1.307	1.000	1.000	2475	1	36	11
R1[36,12]	1.033 	1.707E-4 	-	1.304	1.000	1.000	2476	1	36	12
R1[36,13]	0.895 	5.358E-5 	-	1.146	1.000	1.000	2477	1	36	13
R1[36,16]	-0.000 	3.762E-3 	gn	0.000	1.000	1.000	2480	1	36	16
R1[36,17]	0.084 	2.956E-3 	gn	0.271	1.000	1.000	2481	1	36	17
R1[36,18]	0.000 	4.097E-3 	gn	0.000	1.000	1.000	2482	1	36	18
R1[36,19]	1.127 	9.518E-5 	-	1.236	1.000	1.000	2483	1	36	19
R1[36,20]	1.002 	8.462E-5 	-	1.334	1.000	1.000	2484	1	36	20
R1[36,21]	1.389 	1.247E-4 	-	1.040	1.000	1.000	2485	1	36	21
R1[36,22]	1.061 	1.612E-4 	-	1.196	1.000	1.000	2486	1	36	22
R1[36,23]	1.063 	1.564E-4 	-	1.074	1.000	1.000	2487	1	36	23
R1[37,1]	-0.000 	2.120E-3 	gn	40.889	1.000	1.000	2497	1	37	1
