# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2017-10-26_HA_F446-90_0086_12-068
# Object: W3
# Date: 2017-10-26T06:53:59.610 (MJD: 58052.28829622685)
# Project: 90_0086_12
# Exposure: 79.73352 s.
# Equatorial: 02h25m40.200s 62d06m05.22s (J2000.0)
# Horizontal: 34d42m36.48s 58d06m46.22s
# CRUSH version: 2.41-1 (update.2)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
# Flag 'L' - 0x0x200000 - LOS response
# Flag '\' - 0x0x400000 - Roll response
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R1[18,28]	0.930 	7.441E-5 	-	0.863	1.000	1.000	1916	1	18	28
R1[18,29]	0.948 	7.680E-5 	-	0.899	1.000	1.000	1917	1	18	29
R1[18,30]	0.950 	8.982E-5 	-	0.925	1.000	1.000	1918	1	18	30
R1[18,31]	0.035 	2.146E-4 	gn	2.142	1.000	1.000	1919	1	18	31
R1[19,1]	0.003 	1.843E-4 	gn	35.321	1.000	1.000	1921	1	19	1
R1[19,2]	0.830 	1.200E-4 	-	1.017	1.000	1.000	1922	1	19	2
R1[19,3]	0.840 	1.333E-4 	-	1.049	1.000	1.000	1923	1	19	3
R1[19,4]	0.878 	1.449E-4 	-	1.107	1.000	1.000	1924	1	19	4
R1[19,5]	0.848 	1.781E-4 	-	1.101	1.000	1.000	1925	1	19	5
R1[19,6]	0.053 	2.965E-4 	gn	4.711	1.000	1.000	1926	1	19	6
R1[19,7]	0.027 	2.785E-4 	gn	8.552	1.000	1.000	1927	1	19	7
R1[19,8]	0.003 	3.069E-4 	gn	49.057	1.000	1.000	1928	1	19	8
R1[19,9]	0.746 	1.932E-4 	-	0.878	1.000	1.000	1929	1	19	9
R1[19,10]	0.886 	1.568E-4 	-	1.098	1.000	1.000	1930	1	19	10
R1[19,11]	1.195 	1.463E-5 	-	1.050	1.000	1.000	1931	1	19	11
R1[19,12]	0.004 	2.893E-4 	gn	31.614	1.000	1.000	1932	1	19	12
R1[19,13]	0.839 	2.618E-4 	-	1.413	1.000	1.000	1933	1	19	13
R1[19,16]	0.001 	4.807E-4 	gn	30.906	1.000	1.000	1936	1	19	16
R1[19,17]	0.254 	5.633E-4 	g	1.033	1.000	1.000	1937	1	19	17
R1[19,18]	0.878 	1.328E-4 	-	0.956	1.000	1.000	1938	1	19	18
R1[19,19]	1.006 	8.204E-5 	-	0.946	1.000	1.000	1939	1	19	19
R1[19,20]	1.066 	6.294E-5 	-	1.020	1.000	1.000	1940	1	19	20
R1[19,21]	1.036 	1.075E-4 	-	1.007	1.000	1.000	1941	1	19	21
R1[19,22]	1.025 	9.359E-5 	-	0.994	1.000	1.000	1942	1	19	22
R1[19,23]	0.671 	1.579E-4 	-	0.993	1.000	1.000	1943	1	19	23
R1[19,24]	0.005 	2.520E-4 	gn	10.793	1.000	1.000	1944	1	19	24
R1[19,25]	1.118 	4.675E-5 	-	0.895	1.000	1.000	1945	1	19	25
R1[19,26]	1.107 	4.276E-5 	-	0.843	1.000	1.000	1946	1	19	26
R1[19,27]	1.097 	6.856E-6 	n	0.969	1.000	1.000	1947	1	19	27
R1[19,28]	0.941 	6.352E-5 	-	0.852	1.000	1.000	1948	1	19	28
R1[19,29]	0.917 	6.717E-5 	-	0.881	1.000	1.000	1949	1	19	29
R1[19,30]	0.933 	1.128E-4 	-	0.928	1.000	1.000	1950	1	19	30
R1[19,31]	0.048 	2.145E-4 	gn	1.605	1.000	1.000	1951	1	19	31
R1[20,1]	0.003 	2.940E-4 	gn	27.472	1.000	1.000	1953	1	20	1
R1[20,2]	0.942 	1.357E-4 	-	1.163	1.000	1.000	1954	1	20	2
R1[20,3]	0.941 	9.989E-5 	-	1.015	1.000	1.000	1955	1	20	3
R1[20,4]	1.037 	1.078E-4 	-	1.061	1.000	1.000	1956	1	20	4
R1[20,5]	1.053 	1.135E-4 	-	1.060	1.000	1.000	1957	1	20	5
R1[20,6]	0.997 	1.403E-4 	-	1.044	1.000	1.000	1958	1	20	6
R1[20,7]	0.848 	1.583E-4 	-	1.044	1.000	1.000	1959	1	20	7
R1[20,8]	0.002 	2.954E-4 	gn	35.321	1.000	1.000	1960	1	20	8
R1[20,9]	0.964 	1.211E-4 	-	0.875	1.000	1.000	1961	1	20	9
R1[20,10]	8.839 	2.050E-8 	gn	-0.303	1.000	1.000	1962	1	20	10
R1[20,11]	1.206 	7.011E-5 	-	1.071	1.000	1.000	1963	1	20	11
R1[20,12]	1.005 	1.015E-4 	-	1.003	1.000	1.000	1964	1	20	12
R1[20,13]	1.080 	7.478E-5 	-	1.017	1.000	1.000	1965	1	20	13
R1[20,16]	0.002 	4.750E-4 	gn	22.566	1.000	1.000	1968	1	20	16
R1[20,17]	0.118 	5.448E-4 	gn	1.132	1.000	1.000	1969	1	20	17
R1[20,18]	0.962 	1.228E-4 	-	0.949	1.000	1.000	1970	1	20	18
R1[20,19]	1.097 	8.556E-5 	-	0.933	1.000	1.000	1971	1	20	19
R1[20,20]	1.126 	8.575E-5 	-	0.988	1.000	1.000	1972	1	20	20
R1[20,21]	0.025 	2.881E-4 	gn	4.683	1.000	1.000	1973	1	20	21
R1[20,22]	0.005 	2.640E-4 	gn	15.971	1.000	1.000	1974	1	20	22
R1[20,23]	1.083 	9.788E-5 	-	0.968	1.000	1.000	1975	1	20	23
R1[20,24]	0.003 	2.298E-4 	gn	10.793	1.000	1.000	1976	1	20	24
R1[20,25]	1.396 	2.578E-5 	-	0.893	1.000	1.000	1977	1	20	25
R1[20,26]	2.421 	8.298E-6 	-	0.821	1.000	1.000	1978	1	20	26
R1[20,27]	1.008 	8.844E-6 	n	0.983	1.000	1.000	1979	1	20	27
R1[20,28]	1.081 	3.442E-5 	-	0.840	1.000	1.000	1980	1	20	28
R1[20,29]	1.017 	5.658E-5 	-	0.887	1.000	1.000	1981	1	20	29
R1[20,30]	1.000 	9.587E-5 	-	0.924	1.000	1.000	1982	1	20	30
R1[20,31]	0.239 	2.779E-4 	g	1.067	1.000	1.000	1983	1	20	31
R1[21,1]	0.003 	2.976E-4 	gn	15.698	1.000	1.000	1985	1	21	1
R1[21,2]	0.895 	1.498E-4 	-	1.063	1.000	1.000	1986	1	21	2
R1[21,3]	0.885 	1.154E-4 	-	1.035	1.000	1.000	1987	1	21	3
R1[21,4]	1.009 	9.420E-5 	-	1.110	1.000	1.000	1988	1	21	4
R1[21,5]	1.108 	8.852E-5 	-	1.064	1.000	1.000	1989	1	21	5
R1[21,6]	1.097 	6.878E-5 	-	1.054	1.000	1.000	1990	1	21	6
R1[21,7]	0.004 	3.008E-4 	gn	50.139	1.000	1.000	1991	1	21	7
R1[21,8]	0.002 	3.127E-4 	gn	43.170	1.000	1.000	1992	1	21	8
R1[21,9]	1.075 	8.037E-5 	-	0.983	1.000	1.000	1993	1	21	9
R1[21,10]	1.091 	9.351E-5 	-	1.128	1.000	1.000	1994	1	21	10
R1[21,11]	0.005 	2.987E-4 	gn	45.883	1.000	1.000	1995	1	21	11
R1[21,12]	1.032 	9.619E-5 	-	1.006	1.000	1.000	1996	1	21	12
R1[21,13]	1.009 	1.478E-4 	-	1.144	1.000	1.000	1997	1	21	13
R1[21,16]	0.001 	4.679E-4 	gn	31.397	1.000	1.000	2000	1	21	16
R1[21,17]	0.186 	5.232E-4 	g	1.061	1.000	1.000	2001	1	21	17
R1[21,18]	0.881 	1.270E-4 	-	0.942	1.000	1.000	2002	1	21	18
R1[21,19]	0.980 	1.349E-4 	-	0.903	1.000	1.000	2003	1	21	19
R1[21,20]	0.963 	1.276E-4 	-	0.966	1.000	1.000	2004	1	21	20
R1[21,21]	0.896 	1.247E-4 	-	0.976	1.000	1.000	2005	1	21	21
R1[21,22]	1.086 	9.987E-5 	-	0.944	1.000	1.000	2006	1	21	22
R1[21,23]	0.004 	2.761E-4 	gn	20.492	1.000	1.000	2007	1	21	23
R1[21,24]	0.003 	2.496E-4 	gn	25.019	1.000	1.000	2008	1	21	24
R1[21,25]	1.068 	6.477E-5 	-	0.982	1.000	1.000	2009	1	21	25
R1[21,26]	0.946 	1.183E-4 	-	0.940	1.000	1.000	2010	1	21	26
R1[21,27]	0.016 	1.013E-5 	gn	13.840	1.000	1.000	2011	1	21	27
R1[21,28]	0.924 	1.318E-4 	-	0.888	1.000	1.000	2012	1	21	28
R1[21,29]	0.905 	1.131E-4 	-	0.921	1.000	1.000	2013	1	21	29
R1[21,30]	0.904 	1.571E-4 	-	0.959	1.000	1.000	2014	1	21	30
R1[21,31]	0.084 	2.146E-4 	gn	1.479	1.000	1.000	2015	1	21	31
R1[22,1]	0.003 	2.891E-4 	gn	29.434	1.000	1.000	2017	1	22	1
R1[22,2]	0.817 	1.796E-4 	-	1.107	1.000	1.000	2018	1	22	2
R1[22,3]	0.755 	9.904E-5 	-	1.119	1.000	1.000	2019	1	22	3
R1[22,4]	0.915 	1.350E-4 	-	1.159	1.000	1.000	2020	1	22	4
R1[22,5]	0.862 	1.183E-4 	-	1.153	1.000	1.000	2021	1	22	5
R1[22,6]	0.935 	1.086E-4 	-	1.124	1.000	1.000	2022	1	22	6
R1[22,7]	0.944 	9.737E-5 	-	1.056	1.000	1.000	2023	1	22	7
R1[22,8]	0.002 	3.131E-4 	gn	0.000	1.000	1.000	2024	1	22	8
R1[22,9]	0.967 	8.977E-5 	-	0.988	1.000	1.000	2025	1	22	9
R1[22,10]	0.980 	7.864E-5 	-	1.199	1.000	1.000	2026	1	22	10
R1[22,11]	0.945 	1.118E-4 	-	1.147	1.000	1.000	2027	1	22	11
R1[22,12]	0.004 	3.106E-4 	gn	28.786	1.000	1.000	2028	1	22	12
R1[22,13]	0.913 	1.286E-4 	-	1.062	1.000	1.000	2029	1	22	13
R1[22,16]	0.001 	3.702E-4 	gn	33.359	1.000	1.000	2032	1	22	16
R1[22,17]	-0.101 	3.864E-4 	gn	0.413	1.000	1.000	2033	1	22	17
R1[22,18]	0.002 	3.808E-4 	gn	19.584	1.000	1.000	2034	1	22	18
R1[22,19]	0.027 	4.657E-4 	gn	2.448	1.000	1.000	2035	1	22	19
R1[22,20]	0.027 	2.934E-4 	gn	5.136	1.000	1.000	2036	1	22	20
R1[22,21]	0.142 	2.947E-4 	gn	1.687	1.000	1.000	2037	1	22	21
R1[22,22]	0.684 	1.762E-4 	-	0.956	1.000	1.000	2038	1	22	22
R1[22,23]	0.854 	1.544E-4 	-	0.965	1.000	1.000	2039	1	22	23
R1[22,24]	0.002 	2.627E-4 	gn	44.642	1.000	1.000	2040	1	22	24
R1[22,25]	0.831 	1.408E-4 	-	1.016	1.000	1.000	2041	1	22	25
R1[22,26]	0.872 	1.112E-4 	-	0.982	1.000	1.000	2042	1	22	26
R1[22,27]	0.003 	1.959E-4 	gn	35.321	1.000	1.000	2043	1	22	27
R1[22,28]	0.890 	1.366E-4 	-	0.914	1.000	1.000	2044	1	22	28
R1[22,29]	0.837 	1.334E-4 	-	0.935	1.000	1.000	2045	1	22	29
R1[22,30]	0.760 	2.002E-4 	-	0.951	1.000	1.000	2046	1	22	30
R1[22,31]	0.021 	1.962E-4 	gn	3.248	1.000	1.000	2047	1	22	31
R1[23,1]	0.003 	3.114E-4 	gn	36.302	1.000	1.000	2049	1	23	1
R1[23,2]	0.758 	1.605E-4 	-	1.146	1.000	1.000	2050	1	23	2
R1[23,3]	0.854 	1.271E-4 	-	1.120	1.000	1.000	2051	1	23	3
R1[23,4]	0.864 	1.396E-4 	-	1.171	1.000	1.000	2052	1	23	4
R1[23,5]	0.907 	1.255E-4 	-	1.150	1.000	1.000	2053	1	23	5
R1[23,6]	0.963 	7.977E-5 	-	1.106	1.000	1.000	2054	1	23	6
R1[23,7]	0.997 	7.756E-5 	-	1.117	1.000	1.000	2055	1	23	7
R1[23,8]	0.002 	3.320E-4 	gn	125.586	1.000	1.000	2056	1	23	8
R1[23,9]	0.989 	5.783E-5 	-	1.047	1.000	1.000	2057	1	23	9
R1[23,10]	0.984 	5.300E-5 	-	1.172	1.000	1.000	2058	1	23	10
R1[23,11]	1.049 	5.838E-5 	-	1.157	1.000	1.000	2059	1	23	11
R1[23,12]	0.986 	8.242E-5 	-	1.041	1.000	1.000	2060	1	23	12
R1[23,13]	0.004 	2.968E-4 	gn	30.202	1.000	1.000	2061	1	23	13
R1[23,16]	0.001 	4.737E-4 	gn	19.623	1.000	1.000	2064	1	23	16
R1[23,17]	0.167 	5.606E-4 	g	1.070	1.000	1.000	2065	1	23	17
R1[23,18]	0.008 	3.505E-4 	gn	4.815	1.000	1.000	2066	1	23	18
R1[23,19]	0.001 	4.933E-4 	gn	41.342	1.000	1.000	2067	1	23	19
R1[23,20]	0.019 	2.852E-4 	gn	7.330	1.000	1.000	2068	1	23	20
R1[23,21]	0.004 	2.663E-4 	gn	27.352	1.000	1.000	2069	1	23	21
R1[23,22]	0.058 	2.925E-4 	gn	2.607	1.000	1.000	2070	1	23	22
R1[23,23]	0.267 	3.505E-4 	g	1.199	1.000	1.000	2071	1	23	23
R1[23,24]	0.002 	2.069E-4 	gn	57.887	1.000	1.000	2072	1	23	24
R1[23,25]	0.004 	2.452E-4 	gn	29.766	1.000	1.000	2073	1	23	25
R1[23,26]	0.902 	1.243E-4 	-	0.994	1.000	1.000	2074	1	23	26
R1[23,27]	0.017 	9.739E-6 	gn	15.501	1.000	1.000	2075	1	23	27
R1[23,28]	0.989 	8.028E-5 	-	0.917	1.000	1.000	2076	1	23	28
R1[23,29]	0.831 	1.334E-4 	-	0.917	1.000	1.000	2077	1	23	29
R1[23,30]	0.937 	1.191E-4 	-	0.922	1.000	1.000	2078	1	23	30
R1[23,31]	0.052 	2.064E-4 	gn	1.944	1.000	1.000	2079	1	23	31
R1[24,1]	0.002 	2.884E-4 	gn	37.283	1.000	1.000	2081	1	24	1
R1[24,2]	0.812 	9.470E-5 	-	1.077	1.000	1.000	2082	1	24	2
R1[24,3]	1.049 	9.491E-5 	-	1.050	1.000	1.000	2083	1	24	3
R1[24,4]	0.925 	1.133E-4 	-	1.134	1.000	1.000	2084	1	24	4
R1[24,5]	1.111 	7.808E-5 	-	1.072	1.000	1.000	2085	1	24	5
R1[24,6]	1.032 	9.475E-5 	-	1.101	1.000	1.000	2086	1	24	6
R1[24,7]	1.033 	7.054E-5 	-	1.140	1.000	1.000	2087	1	24	7
R1[24,8]	0.002 	3.070E-4 	gn	60.831	1.000	1.000	2088	1	24	8
R1[24,9]	1.071 	4.464E-5 	-	0.989	1.000	1.000	2089	1	24	9
R1[24,10]	1.189 	4.856E-5 	-	1.141	1.000	1.000	2090	1	24	10
R1[24,11]	1.202 	4.103E-5 	-	1.146	1.000	1.000	2091	1	24	11
R1[24,12]	1.249 	4.090E-5 	-	1.039	1.000	1.000	2092	1	24	12
R1[24,13]	1.119 	5.651E-5 	-	1.745	1.000	1.000	2093	1	24	13
R1[24,16]	0.001 	5.126E-4 	gn	40.227	1.000	1.000	2096	1	24	16
R1[24,17]	0.272 	5.572E-4 	g	1.003	1.000	1.000	2097	1	24	17
R1[24,23]	0.000 	2.401E-4 	gn	291.400	1.000	1.000	2103	1	24	23
R1[25,1]	0.002 	3.143E-4 	gn	35.321	1.000	1.000	2113	1	25	1
R1[25,2]	0.795 	1.100E-4 	-	1.085	1.000	1.000	2114	1	25	2
R1[25,3]	0.890 	1.318E-4 	-	1.140	1.000	1.000	2115	1	25	3
R1[25,4]	0.970 	1.481E-4 	-	1.135	1.000	1.000	2116	1	25	4
R1[25,5]	1.044 	1.203E-4 	-	1.171	1.000	1.000	2117	1	25	5
R1[25,6]	1.072 	8.089E-5 	-	1.127	1.000	1.000	2118	1	25	6
R1[25,7]	1.077 	6.696E-5 	-	1.112	1.000	1.000	2119	1	25	7
R1[25,8]	0.002 	3.265E-4 	gn	54.944	1.000	1.000	2120	1	25	8
R1[25,9]	1.042 	5.626E-5 	-	0.957	1.000	1.000	2121	1	25	9
R1[25,10]	1.132 	7.481E-5 	-	1.132	1.000	1.000	2122	1	25	10
R1[25,11]	1.094 	7.302E-5 	-	1.145	1.000	1.000	2123	1	25	11
R1[25,12]	0.004 	3.086E-4 	gn	30.658	1.000	1.000	2124	1	25	12
R1[25,13]	1.297 	2.737E-7 	n	1.336	1.000	1.000	2125	1	25	13
R1[25,16]	0.000 	4.843E-4 	gn	115.284	1.000	1.000	2128	1	25	16
R1[25,17]	0.279 	4.458E-4 	g	1.054	1.000	1.000	2129	1	25	17
R1[25,18]	0.000 	4.531E-4 	gn	453.288	1.000	1.000	2130	1	25	18
R1[25,19]	0.013 	4.445E-4 	gn	3.897	1.000	1.000	2131	1	25	19
R1[25,20]	0.008 	2.851E-4 	gn	13.374	1.000	1.000	2132	1	25	20
R1[25,21]	0.014 	2.859E-4 	gn	8.329	1.000	1.000	2133	1	25	21
R1[25,22]	0.999 	1.366E-4 	-	0.941	1.000	1.000	2134	1	25	22
R1[25,23]	-0.001 	2.356E-4 	gn	-157.967	1.000	1.000	2135	1	25	23
R1[25,24]	0.001 	2.207E-4 	gn	72.605	1.000	1.000	2136	1	25	24
R1[25,25]	0.325 	2.560E-4 	-	1.115	1.000	1.000	2137	1	25	25
R1[25,26]	1.118 	9.093E-5 	-	0.922	1.000	1.000	2138	1	25	26
R1[25,27]	1.220 	5.702E-6 	n	1.200	1.000	1.000	2139	1	25	27
R1[25,28]	0.003 	2.225E-4 	gn	15.153	1.000	1.000	2140	1	25	28
R1[25,29]	1.040 	3.687E-5 	-	0.944	1.000	1.000	2141	1	25	29
R1[25,30]	0.954 	1.345E-4 	-	0.908	1.000	1.000	2142	1	25	30
R1[25,31]	0.061 	2.053E-4 	gn	1.843	1.000	1.000	2143	1	25	31
R1[26,1]	0.002 	3.274E-4 	gn	39.246	1.000	1.000	2145	1	26	1
R1[26,2]	0.850 	1.107E-4 	-	1.217	1.000	1.000	2146	1	26	2
R1[26,3]	0.979 	1.014E-4 	-	1.096	1.000	1.000	2147	1	26	3
R1[26,4]	0.878 	7.427E-5 	-	1.116	1.000	1.000	2148	1	26	4
R1[26,5]	1.109 	9.699E-5 	-	1.177	1.000	1.000	2149	1	26	5
R1[26,6]	1.246 	4.816E-5 	-	1.124	1.000	1.000	2150	1	26	6
R1[26,7]	1.175 	6.941E-5 	-	1.096	1.000	1.000	2151	1	26	7
R1[26,8]	0.002 	2.723E-4 	gn	72.605	1.000	1.000	2152	1	26	8
R1[26,9]	1.135 	5.716E-5 	-	0.958	1.000	1.000	2153	1	26	9
R1[26,10]	1.326 	5.923E-5 	-	1.095	1.000	1.000	2154	1	26	10
R1[26,11]	1.238 	5.927E-5 	-	1.101	1.000	1.000	2155	1	26	11
R1[26,12]	1.125 	4.755E-5 	-	1.024	1.000	1.000	2156	1	26	12
R1[26,13]	0.004 	3.072E-4 	gn	36.348	1.000	1.000	2157	1	26	13
R1[26,16]	0.000 	4.979E-4 	gn	182.493	1.000	1.000	2160	1	26	16
R1[26,17]	-0.255 	2.674E-4 	g	0.701	1.000	1.000	2161	1	26	17
R1[26,18]	-0.000 	4.584E-4 	gn	-221.738	1.000	1.000	2162	1	26	18
R1[26,19]	0.205 	4.232E-4 	g	0.956	1.000	1.000	2163	1	26	19
R1[26,20]	0.037 	3.054E-4 	gn	3.162	1.000	1.000	2164	1	26	20
R1[26,21]	0.215 	2.831E-4 	g	1.193	1.000	1.000	2165	1	26	21
R1[26,22]	0.002 	2.958E-4 	gn	57.951	1.000	1.000	2166	1	26	22
R1[26,23]	0.991 	9.225E-5 	-	0.942	1.000	1.000	2167	1	26	23
R1[26,24]	0.001 	2.215E-4 	gn	147.171	1.000	1.000	2168	1	26	24
R1[26,25]	0.028 	2.660E-4 	gn	2.929	1.000	1.000	2169	1	26	25
R1[26,26]	0.002 	6.929E-5 	gn	17.631	1.000	1.000	2170	1	26	26
R1[26,27]	1.144 	9.908E-6 	-	1.160	1.000	1.000	2171	1	26	27
R1[26,28]	1.103 	9.087E-5 	-	0.881	1.000	1.000	2172	1	26	28
R1[26,29]	1.006 	1.099E-4 	-	0.877	1.000	1.000	2173	1	26	29
R1[26,30]	0.928 	1.526E-4 	-	0.912	1.000	1.000	2174	1	26	30
R1[26,31]	0.042 	2.101E-4 	gn	2.367	1.000	1.000	2175	1	26	31
R1[27,1]	0.002 	3.303E-4 	gn	66.718	1.000	1.000	2177	1	27	1
R1[27,2]	0.799 	1.503E-4 	-	1.128	1.000	1.000	2178	1	27	2
R1[27,3]	0.824 	1.210E-4 	-	1.105	1.000	1.000	2179	1	27	3
R1[27,4]	0.947 	1.519E-4 	-	1.168	1.000	1.000	2180	1	27	4
R1[27,5]	1.071 	1.085E-4 	-	1.162	1.000	1.000	2181	1	27	5
R1[27,6]	1.117 	7.750E-5 	-	1.132	1.000	1.000	2182	1	27	6
R1[27,7]	1.172 	5.996E-5 	-	1.090	1.000	1.000	2183	1	27	7
R1[27,8]	0.001 	1.980E-4 	gn	62.793	1.000	1.000	2184	1	27	8
R1[27,9]	1.212 	5.664E-5 	-	0.988	1.000	1.000	2185	1	27	9
R1[27,10]	1.239 	5.819E-5 	-	1.013	1.000	1.000	2186	1	27	10
R1[27,11]	1.193 	6.170E-5 	-	1.100	1.000	1.000	2187	1	27	11
R1[27,12]	1.179 	5.015E-5 	-	1.026	1.000	1.000	2188	1	27	12
R1[27,13]	1.019 	1.559E-4 	-	1.105	1.000	1.000	2189	1	27	13
R1[27,16]	0.000 	5.195E-4 	gn	248.720	1.000	1.000	2192	1	27	16
R1[27,17]	0.265 	5.391E-4 	g	1.078	1.000	1.000	2193	1	27	17
R1[27,18]	-0.000 	4.487E-4 	gn	-358.363	1.000	1.000	2194	1	27	18
R1[27,19]	0.837 	1.377E-4 	-	0.877	1.000	1.000	2195	1	27	19
R1[27,20]	0.896 	1.231E-4 	-	0.878	1.000	1.000	2196	1	27	20
R1[27,21]	1.032 	1.097E-4 	-	0.906	1.000	1.000	2197	1	27	21
R1[27,22]	0.438 	2.038E-4 	-	1.014	1.000	1.000	2198	1	27	22
R1[27,23]	0.001 	2.533E-4 	gn	97.226	1.000	1.000	2199	1	27	23
R1[27,24]	0.000 	2.545E-4 	gn	282.569	1.000	1.000	2200	1	27	24
R1[27,25]	0.001 	2.620E-4 	gn	42.759	1.000	1.000	2201	1	27	25
R1[27,26]	0.030 	2.496E-4 	gn	1.952	1.000	1.000	2202	1	27	26
R1[27,27]	1.049 	9.960E-6 	n	1.181	1.000	1.000	2203	1	27	27
R1[27,28]	0.956 	1.414E-4 	-	0.902	1.000	1.000	2204	1	27	28
R1[27,29]	1.018 	8.191E-5 	-	0.911	1.000	1.000	2205	1	27	29
R1[27,30]	0.931 	1.602E-4 	-	0.929	1.000	1.000	2206	1	27	30
R1[27,31]	0.050 	2.108E-4 	gn	2.247	1.000	1.000	2207	1	27	31
R1[28,1]	0.002 	3.130E-4 	gn	31.397	1.000	1.000	2209	1	28	1
R1[28,2]	0.901 	1.560E-4 	-	1.080	1.000	1.000	2210	1	28	2
R1[28,3]	0.942 	1.393E-4 	-	1.078	1.000	1.000	2211	1	28	3
R1[28,4]	0.954 	1.325E-4 	-	1.193	1.000	1.000	2212	1	28	4
R1[28,5]	0.932 	6.742E-5 	-	1.250	1.000	1.000	2213	1	28	5
R1[28,6]	1.060 	7.503E-5 	-	1.159	1.000	1.000	2214	1	28	6
R1[28,7]	1.242 	5.002E-5 	-	1.102	1.000	1.000	2215	1	28	7
R1[28,8]	0.001 	3.213E-4 	gn	108.907	1.000	1.000	2216	1	28	8
R1[28,9]	1.201 	6.875E-5 	-	1.040	1.000	1.000	2217	1	28	9
R1[28,10]	0.003 	3.205E-4 	gn	27.303	1.000	1.000	2218	1	28	10
R1[28,11]	1.119 	5.019E-5 	-	1.112	1.000	1.000	2219	1	28	11
R1[28,12]	1.549 	9.646E-6 	-	1.109	1.000	1.000	2220	1	28	12
R1[28,13]	1.270 	3.871E-5 	-	1.017	1.000	1.000	2221	1	28	13
R1[28,16]	0.000 	5.231E-4 	gn	308.079	1.000	1.000	2224	1	28	16
R1[28,17]	-0.164 	1.161E-4 	gn	1.099	1.000	1.000	2225	1	28	17
R1[28,18]	-0.000 	4.528E-4 	gn	-320.834	1.000	1.000	2226	1	28	18
R1[28,19]	0.962 	1.387E-4 	-	0.876	1.000	1.000	2227	1	28	19
R1[28,23]	-0.001 	2.307E-4 	gn	-129.511	1.000	1.000	2231	1	28	23
R1[29,1]	0.002 	3.133E-4 	gn	49.057	1.000	1.000	2241	1	29	1
R1[29,2]	0.890 	1.675E-4 	-	1.086	1.000	1.000	2242	1	29	2
R1[29,3]	0.946 	1.571E-4 	-	1.089	1.000	1.000	2243	1	29	3
R1[29,4]	1.026 	1.319E-4 	-	1.136	1.000	1.000	2244	1	29	4
R1[29,5]	1.040 	1.175E-4 	-	1.182	1.000	1.000	2245	1	29	5
R1[29,6]	1.199 	6.525E-5 	-	1.099	1.000	1.000	2246	1	29	6
R1[29,7]	1.218 	6.235E-5 	-	1.102	1.000	1.000	2247	1	29	7
R1[29,8]	-0.000 	3.446E-4 	gn	-3286.830	1.000	1.000	2248	1	29	8
R1[29,9]	1.099 	5.485E-5 	-	1.040	1.000	1.000	2249	1	29	9
R1[29,10]	0.001 	2.598E-4 	gn	133.435	1.000	1.000	2250	1	29	10
R1[29,11]	1.201 	4.529E-5 	-	1.001	1.000	1.000	2251	1	29	11
R1[29,12]	1.248 	4.026E-5 	-	1.051	1.000	1.000	2252	1	29	12
R1[29,13]	1.449 	4.549E-6 	n	1.008	1.000	1.000	2253	1	29	13
R1[29,16]	-0.000 	3.765E-4 	gn	-327.702	1.000	1.000	2256	1	29	16
R1[29,17]	-0.240 	3.771E-5 	gn	-0.122	1.000	1.000	2257	1	29	17
R1[29,18]	-0.000 	4.677E-4 	gn	-147.171	1.000	1.000	2258	1	29	18
R1[29,19]	1.117 	9.594E-5 	-	0.884	1.000	1.000	2259	1	29	19
R1[29,20]	1.067 	1.102E-4 	-	0.933	1.000	1.000	2260	1	29	20
R1[29,21]	1.131 	8.881E-5 	-	0.950	1.000	1.000	2261	1	29	21
R1[29,22]	1.250 	3.685E-5 	-	0.999	1.000	1.000	2262	1	29	22
R1[29,23]	0.907 	1.358E-4 	-	0.907	1.000	1.000	2263	1	29	23
R1[29,24]	-0.000 	2.749E-4 	gn	-365.966	1.000	1.000	2264	1	29	24
R1[29,25]	0.844 	1.084E-4 	-	0.847	1.000	1.000	2265	1	29	25
R1[29,26]	0.298 	2.264E-4 	g	0.911	1.000	1.000	2266	1	29	26
R1[29,27]	0.870 	7.227E-6 	n	1.461	1.000	1.000	2267	1	29	27
R1[29,28]	1.077 	8.609E-5 	-	0.955	1.000	1.000	2268	1	29	28
R1[29,29]	1.041 	8.575E-5 	-	0.937	1.000	1.000	2269	1	29	29
R1[29,30]	1.027 	1.060E-4 	-	0.974	1.000	1.000	2270	1	29	30
R1[29,31]	0.249 	2.227E-4 	g	1.154	1.000	1.000	2271	1	29	31
