# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_81-054
# Object: omc1_c
# Date: 2016-12-03T08:02:22.570 (MJD: 57725.33578418981)
# Project: 88_0005_81
# Exposure: 38.376 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 131d47m40.32s 39d58m09.99s
# CRUSH version: 2.34-3 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[6,24]	0.000 	1.065E-2 	gn	-15.809	1.000	1.000	216	0	6	24
R0[6,25]	0.872 	1.501E-3 	-	0.610	1.000	1.000	217	0	6	25
R0[6,26]	0.937 	1.310E-3 	-	0.635	1.000	1.000	218	0	6	26
R0[7,0]	0.326 	6.458E-3 	-	0.968	1.000	1.000	224	0	7	0
R0[7,1]	0.516 	3.476E-3 	-	0.980	1.000	1.000	225	0	7	1
R0[7,2]	0.016 	1.344E-2 	gn	0.931	1.000	1.000	226	0	7	2
R0[7,3]	0.686 	2.648E-3 	-	0.897	1.000	1.000	227	0	7	3
R0[7,4]	0.887 	7.569E-4 	-	0.797	1.000	1.000	228	0	7	4
R0[7,5]	0.983 	1.454E-3 	-	0.732	1.000	1.000	229	0	7	5
R0[7,7]	0.874 	1.571E-3 	-	0.713	1.000	1.000	231	0	7	7
R0[7,8]	0.894 	1.160E-3 	-	0.705	1.000	1.000	232	0	7	8
R0[7,9]	0.978 	1.682E-3 	-	0.662	1.000	1.000	233	0	7	9
R0[7,10]	1.060 	1.211E-3 	-	0.646	1.000	1.000	234	0	7	10
R0[7,11]	1.008 	1.189E-3 	-	0.714	1.000	1.000	235	0	7	11
R0[7,12]	0.942 	1.149E-3 	-	0.680	1.000	1.000	236	0	7	12
R0[7,13]	0.952 	1.465E-3 	-	0.650	1.000	1.000	237	0	7	13
R0[7,14]	0.965 	1.156E-3 	-	0.597	1.000	1.000	238	0	7	14
R0[7,15]	0.953 	1.004E-3 	-	0.651	1.000	1.000	239	0	7	15
R0[7,16]	1.208 	8.886E-4 	-	0.554	1.000	1.000	240	0	7	16
R0[7,17]	0.985 	1.033E-3 	-	0.649	1.000	1.000	241	0	7	17
R0[7,18]	0.952 	1.299E-3 	-	0.639	1.000	1.000	242	0	7	18
R0[7,19]	0.946 	1.171E-3 	-	0.647	1.000	1.000	243	0	7	19
R0[7,21]	1.065 	9.800E-4 	-	0.633	1.000	1.000	245	0	7	21
R0[7,22]	1.029 	1.323E-3 	-	0.620	1.000	1.000	246	0	7	22
R0[7,23]	0.923 	1.372E-3 	-	0.638	1.000	1.000	247	0	7	23
R0[7,24]	0.001 	9.982E-3 	gn	-15.320	1.000	1.000	248	0	7	24
