# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2017-10-25_HA_F445-90_0086_13-120
# Object: W3
# Date: 2017-10-25T09:39:05.620 (MJD: 58051.40294912037)
# Project: 90_0086_13
# Exposure: 82.91676 s.
# Equatorial: 02h25m40.200s 62d06m05.22s (J2000.0)
# Horizontal: -08d05m04.29s 55d47m09.26s
# CRUSH version: 2.41-1 (update.2)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
# Flag 'L' - 0x0x200000 - LOS response
# Flag '\' - 0x0x400000 - Roll response
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R1[23,4]	1.028 	1.942E-4 	-	1.112	1.000	1.000	2052	1	23	4
R1[23,5]	1.085 	2.275E-4 	-	1.066	1.000	1.000	2053	1	23	5
R1[23,6]	1.203 	1.566E-4 	-	1.043	1.000	1.000	2054	1	23	6
R1[23,7]	1.188 	1.824E-4 	-	0.986	1.000	1.000	2055	1	23	7
R1[23,8]	0.002 	3.956E-4 	gn	107.710	1.000	1.000	2056	1	23	8
R1[23,9]	1.224 	9.075E-5 	-	0.977	1.000	1.000	2057	1	23	9
R1[23,10]	1.251 	1.215E-4 	-	1.013	1.000	1.000	2058	1	23	10
R1[23,11]	1.281 	1.403E-4 	-	0.979	1.000	1.000	2059	1	23	11
R1[23,12]	7.024 	6.883E-9 	gn	1.296	1.000	1.000	2060	1	23	12
R1[23,13]	0.004 	4.237E-4 	gn	34.118	1.000	1.000	2061	1	23	13
R1[23,14]	0.002 	4.071E-4 	gn	61.059	1.000	1.000	2062	1	23	14
R1[23,15]	0.002 	4.075E-4 	gn	53.663	1.000	1.000	2063	1	23	15
R1[23,16]	0.002 	5.860E-4 	gn	5.336	1.000	1.000	2064	1	23	16
R1[23,17]	-0.185 	2.730E-4 	gn	0.999	1.000	1.000	2065	1	23	17
R1[23,18]	0.001 	5.529E-4 	gn	5.980	1.000	1.000	2066	1	23	18
R1[23,19]	0.001 	5.563E-4 	gn	5.298	1.000	1.000	2067	1	23	19
R1[23,20]	0.009 	6.302E-4 	gn	19.199	1.000	1.000	2068	1	23	20
R1[23,21]	0.017 	6.292E-4 	gn	10.461	1.000	1.000	2069	1	23	21
R1[23,22]	0.043 	6.433E-4 	gn	4.664	1.000	1.000	2070	1	23	22
R1[23,23]	0.148 	6.483E-4 	gn	1.903	1.000	1.000	2071	1	23	23
R1[23,24]	0.000 	7.196E-4 	gn	441.329	1.000	1.000	2072	1	23	24
R1[23,25]	0.002 	6.998E-4 	gn	77.529	1.000	1.000	2073	1	23	25
R1[23,26]	0.939 	2.265E-4 	-	1.043	1.000	1.000	2074	1	23	26
R1[23,27]	0.056 	5.978E-6 	gn	2.693	1.000	1.000	2075	1	23	27
R1[23,28]	1.081 	1.897E-4 	-	0.940	1.000	1.000	2076	1	23	28
R1[23,29]	0.885 	2.517E-4 	-	0.991	1.000	1.000	2077	1	23	29
R1[23,30]	0.964 	2.017E-4 	-	1.016	1.000	1.000	2078	1	23	30
R1[23,31]	0.028 	9.743E-4 	gn	5.418	1.000	1.000	2079	1	23	31
R1[24,1]	-0.000 	1.920E-4 	gn	-288.900	1.000	1.000	2081	1	24	1
R1[24,2]	0.855 	8.367E-5 	-	1.049	1.000	1.000	2082	1	24	2
R1[24,3]	1.041 	2.035E-4 	-	1.048	1.000	1.000	2083	1	24	3
R1[24,4]	0.966 	1.602E-4 	-	1.183	1.000	1.000	2084	1	24	4
R1[24,5]	1.211 	1.869E-4 	-	1.071	1.000	1.000	2085	1	24	5
R1[24,6]	1.113 	2.058E-4 	-	1.073	1.000	1.000	2086	1	24	6
R1[24,7]	1.134 	1.684E-4 	-	1.006	1.000	1.000	2087	1	24	7
R1[24,8]	0.002 	3.750E-4 	gn	85.752	1.000	1.000	2088	1	24	8
R1[24,9]	1.195 	1.595E-4 	-	1.004	1.000	1.000	2089	1	24	9
R1[24,10]	1.307 	1.268E-4 	-	0.989	1.000	1.000	2090	1	24	10
R1[24,11]	1.306 	1.434E-4 	-	0.953	1.000	1.000	2091	1	24	11
R1[24,12]	1.339 	1.322E-4 	-	0.949	1.000	1.000	2092	1	24	12
R1[24,13]	1.120 	2.190E-4 	-	1.919	1.000	1.000	2093	1	24	13
R1[24,14]	0.003 	4.258E-4 	gn	53.901	1.000	1.000	2094	1	24	14
R1[24,15]	0.002 	4.155E-4 	gn	54.957	1.000	1.000	2095	1	24	15
R1[24,16]	0.002 	5.896E-4 	gn	8.539	1.000	1.000	2096	1	24	16
R1[24,17]	0.202 	7.424E-4 	g	1.135	1.000	1.000	2097	1	24	17
R1[24,18]	0.001 	5.796E-4 	gn	7.350	1.000	1.000	2098	1	24	18
R1[24,19]	0.001 	5.473E-4 	gn	8.880	1.000	1.000	2099	1	24	19
R1[24,20]	-0.000 	7.105E-4 	gn	-852.372	1.000	1.000	2100	1	24	20
R1[24,21]	-0.000 	7.029E-4 	gn	-1891.499	1.000	1.000	2101	1	24	21
R1[24,22]	-0.001 	7.019E-4 	gn	-250.240	1.000	1.000	2102	1	24	22
R1[24,23]	-0.000 	6.763E-4 	gn	-492.955	1.000	1.000	2103	1	24	23
R1[24,24]	0.000 	7.397E-4 	gn	476.925	1.000	1.000	2104	1	24	24
R1[24,25]	0.001 	7.496E-4 	gn	241.853	1.000	1.000	2105	1	24	25
R1[24,26]	0.001 	7.419E-4 	gn	212.240	1.000	1.000	2106	1	24	26
R1[24,27]	0.000 	7.216E-4 	gn	618.053	1.000	1.000	2107	1	24	27
R1[24,28]	-0.000 	1.219E-3 	gn	-738.354	1.000	1.000	2108	1	24	28
R1[24,29]	-0.000 	1.209E-3 	gn	-886.767	1.000	1.000	2109	1	24	29
R1[24,30]	-0.000 	1.193E-3 	gn	-555.451	1.000	1.000	2110	1	24	30
R1[24,31]	-0.000 	1.166E-3 	gn	-892.641	1.000	1.000	2111	1	24	31
R1[25,1]	-0.001 	1.934E-4 	gn	-36.045	1.000	1.000	2113	1	25	1
R1[25,2]	0.822 	1.236E-4 	-	1.122	1.000	1.000	2114	1	25	2
R1[25,3]	0.929 	2.212E-4 	-	1.103	1.000	1.000	2115	1	25	3
R1[25,4]	1.005 	2.408E-4 	-	1.145	1.000	1.000	2116	1	25	4
R1[25,5]	1.091 	2.079E-4 	-	1.115	1.000	1.000	2117	1	25	5
R1[25,6]	1.158 	1.680E-4 	-	1.048	1.000	1.000	2118	1	25	6
R1[25,7]	1.196 	1.797E-4 	-	0.978	1.000	1.000	2119	1	25	7
R1[25,8]	0.001 	3.696E-4 	gn	175.312	1.000	1.000	2120	1	25	8
R1[25,9]	1.146 	1.615E-4 	-	1.037	1.000	1.000	2121	1	25	9
R1[25,10]	1.211 	1.632E-4 	-	1.068	1.000	1.000	2122	1	25	10
R1[25,11]	1.172 	1.686E-4 	-	1.048	1.000	1.000	2123	1	25	11
R1[25,12]	0.004 	4.232E-4 	gn	32.092	1.000	1.000	2124	1	25	12
R1[25,13]	1.637 	2.624E-7 	n	0.303	1.000	1.000	2125	1	25	13
R1[25,14]	0.002 	4.108E-4 	gn	89.134	1.000	1.000	2126	1	25	14
R1[25,15]	0.002 	4.086E-4 	gn	70.595	1.000	1.000	2127	1	25	15
R1[25,16]	0.001 	5.866E-4 	gn	17.612	1.000	1.000	2128	1	25	16
R1[25,17]	0.138 	7.314E-4 	gn	1.182	1.000	1.000	2129	1	25	17
R1[25,18]	0.001 	6.016E-4 	gn	12.156	1.000	1.000	2130	1	25	18
R1[25,19]	0.003 	5.056E-4 	gn	7.399	1.000	1.000	2131	1	25	19
R1[25,20]	0.007 	6.146E-4 	gn	23.906	1.000	1.000	2132	1	25	20
R1[25,21]	0.013 	6.366E-4 	gn	12.458	1.000	1.000	2133	1	25	21
R1[25,22]	0.891 	2.558E-4 	-	1.148	1.000	1.000	2134	1	25	22
R1[25,23]	0.008 	4.843E-4 	gn	17.217	1.000	1.000	2135	1	25	23
R1[25,24]	0.000 	7.551E-4 	gn	1951.938	1.000	1.000	2136	1	25	24
R1[25,25]	0.072 	6.542E-4 	gn	3.275	1.000	1.000	2137	1	25	25
R1[25,26]	0.993 	1.976E-4 	-	1.121	1.000	1.000	2138	1	25	26
R1[25,27]	1.225 	3.856E-6 	n	0.964	1.000	1.000	2139	1	25	27
R1[25,28]	0.002 	1.147E-3 	gn	52.420	1.000	1.000	2140	1	25	28
R1[25,29]	0.957 	9.210E-5 	-	0.978	1.000	1.000	2141	1	25	29
R1[25,30]	0.855 	2.481E-4 	-	1.066	1.000	1.000	2142	1	25	30
R1[25,31]	0.021 	9.577E-4 	gn	6.632	1.000	1.000	2143	1	25	31
R1[26,1]	-0.002 	2.191E-4 	gn	-26.094	1.000	1.000	2145	1	26	1
R1[26,2]	0.855 	1.376E-4 	-	1.099	1.000	1.000	2146	1	26	2
R1[26,3]	1.047 	1.289E-4 	-	1.135	1.000	1.000	2147	1	26	3
R1[26,4]	0.977 	7.318E-5 	-	1.247	1.000	1.000	2148	1	26	4
R1[26,5]	1.234 	1.476E-4 	-	1.072	1.000	1.000	2149	1	26	5
R1[26,6]	1.444 	9.140E-5 	-	0.932	1.000	1.000	2150	1	26	6
R1[26,7]	1.341 	1.512E-4 	-	1.005	1.000	1.000	2151	1	26	7
R1[26,8]	0.000 	3.775E-4 	gn	406.785	1.000	1.000	2152	1	26	8
R1[26,9]	1.295 	1.343E-4 	-	1.028	1.000	1.000	2153	1	26	9
R1[26,10]	1.451 	1.239E-4 	-	1.037	1.000	1.000	2154	1	26	10
R1[26,11]	1.348 	1.191E-4 	-	1.028	1.000	1.000	2155	1	26	11
R1[26,12]	1.252 	1.144E-4 	-	0.965	1.000	1.000	2156	1	26	12
R1[26,13]	0.003 	3.083E-4 	Bgn	-0.023	1.000	1.000	2157	1	26	13
R1[26,14]	0.001 	4.053E-4 	gn	100.748	1.000	1.000	2158	1	26	14
R1[26,15]	0.001 	4.005E-4 	gn	96.122	1.000	1.000	2159	1	26	15
R1[26,16]	0.001 	5.716E-4 	gn	27.447	1.000	1.000	2160	1	26	16
R1[26,17]	-0.269 	2.998E-4 	gn	1.004	1.000	1.000	2161	1	26	17
R1[26,18]	0.001 	6.005E-4 	gn	24.936	1.000	1.000	2162	1	26	18
R1[26,19]	0.069 	5.378E-4 	gn	1.421	1.000	1.000	2163	1	26	19
R1[26,20]	0.017 	6.125E-4 	gn	9.417	1.000	1.000	2164	1	26	20
R1[26,21]	0.069 	6.744E-4 	gn	3.143	1.000	1.000	2165	1	26	21
R1[26,22]	0.001 	6.496E-4 	gn	106.786	1.000	1.000	2166	1	26	22
R1[26,23]	0.749 	2.940E-4 	-	1.265	1.000	1.000	2167	1	26	23
R1[26,24]	-0.000 	7.638E-4 	gn	-1394.305	1.000	1.000	2168	1	26	24
R1[26,25]	0.013 	6.606E-4 	gn	11.511	1.000	1.000	2169	1	26	25
R1[26,26]	0.004 	8.429E-5 	gn	36.362	1.000	1.000	2170	1	26	26
R1[26,27]	1.076 	6.051E-6 	n	0.974	1.000	1.000	2171	1	26	27
R1[26,28]	1.054 	1.748E-4 	-	0.967	1.000	1.000	2172	1	26	28
R1[26,29]	0.947 	2.156E-4 	-	1.004	1.000	1.000	2173	1	26	29
R1[26,30]	0.830 	2.541E-4 	-	1.098	1.000	1.000	2174	1	26	30
R1[26,31]	0.019 	9.824E-4 	gn	7.056	1.000	1.000	2175	1	26	31
R1[27,1]	-0.005 	2.004E-4 	gn	-14.964	1.000	1.000	2177	1	27	1
R1[27,2]	0.826 	1.254E-4 	-	1.151	1.000	1.000	2178	1	27	2
R1[27,3]	0.858 	9.857E-5 	-	1.151	1.000	1.000	2179	1	27	3
R1[27,4]	1.017 	2.101E-4 	-	1.212	1.000	1.000	2180	1	27	4
R1[27,5]	1.184 	1.822E-4 	-	1.051	1.000	1.000	2181	1	27	5
R1[27,6]	1.279 	1.730E-4 	-	1.002	1.000	1.000	2182	1	27	6
R1[27,7]	1.336 	1.522E-4 	-	1.000	1.000	1.000	2183	1	27	7
R1[27,8]	-0.001 	3.719E-4 	gn	-142.362	1.000	1.000	2184	1	27	8
R1[27,9]	1.340 	1.442E-4 	-	1.015	1.000	1.000	2185	1	27	9
R1[27,10]	1.362 	1.399E-4 	-	1.026	1.000	1.000	2186	1	27	10
R1[27,11]	1.314 	1.495E-4 	-	1.025	1.000	1.000	2187	1	27	11
R1[27,12]	1.306 	1.551E-4 	-	0.968	1.000	1.000	2188	1	27	12
R1[27,13]	1.220 	1.629E-4 	-	0.980	1.000	1.000	2189	1	27	13
R1[27,14]	0.001 	4.279E-4 	gn	225.440	1.000	1.000	2190	1	27	14
R1[27,15]	0.001 	4.272E-4 	gn	177.277	1.000	1.000	2191	1	27	15
R1[27,16]	0.001 	6.033E-4 	gn	69.423	1.000	1.000	2192	1	27	16
R1[27,17]	-0.123 	4.385E-4 	gn	0.760	1.000	1.000	2193	1	27	17
R1[27,18]	0.001 	6.075E-4 	gn	53.468	1.000	1.000	2194	1	27	18
R1[27,19]	0.298 	6.027E-4 	g	1.182	1.000	1.000	2195	1	27	19
R1[27,20]	0.329 	8.091E-4 	-	1.454	1.000	1.000	2196	1	27	20
R1[27,21]	0.872 	2.201E-4 	-	1.221	1.000	1.000	2197	1	27	21
R1[27,22]	0.084 	6.768E-4 	gn	2.332	1.000	1.000	2198	1	27	22
R1[27,23]	0.002 	6.961E-4 	gn	37.110	1.000	1.000	2199	1	27	23
R1[27,24]	-0.000 	7.673E-4 	gn	-269.835	1.000	1.000	2200	1	27	24
R1[27,25]	-0.000 	7.166E-4 	gn	-312.007	1.000	1.000	2201	1	27	25
R1[27,26]	0.003 	6.572E-4 	gn	40.127	1.000	1.000	2202	1	27	26
R1[27,27]	0.957 	5.481E-6 	n	0.829	1.000	1.000	2203	1	27	27
R1[27,28]	0.873 	2.444E-4 	-	1.004	1.000	1.000	2204	1	27	28
R1[27,29]	0.992 	2.072E-4 	-	0.938	1.000	1.000	2205	1	27	29
R1[27,30]	0.838 	2.598E-4 	-	1.068	1.000	1.000	2206	1	27	30
R1[27,31]	0.018 	9.749E-4 	gn	8.550	1.000	1.000	2207	1	27	31
R1[28,1]	-0.006 	2.249E-4 	gn	-14.312	1.000	1.000	2209	1	28	1
R1[28,2]	0.901 	2.413E-4 	-	1.184	1.000	1.000	2210	1	28	2
R1[28,3]	0.934 	1.988E-4 	-	1.109	1.000	1.000	2211	1	28	3
R1[28,4]	0.992 	2.331E-4 	-	1.185	1.000	1.000	2212	1	28	4
R1[28,5]	0.976 	7.808E-5 	-	1.098	1.000	1.000	2213	1	28	5
R1[28,6]	1.169 	1.710E-4 	-	1.017	1.000	1.000	2214	1	28	6
R1[28,7]	1.367 	1.528E-4 	-	0.994	1.000	1.000	2215	1	28	7
R1[28,8]	-0.002 	3.794E-4 	gn	-38.012	1.000	1.000	2216	1	28	8
R1[28,9]	1.198 	1.641E-4 	-	1.006	1.000	1.000	2217	1	28	9
R1[28,10]	0.001 	3.500E-4 	gn	171.189	1.000	1.000	2218	1	28	10
R1[28,11]	1.201 	1.793E-4 	-	0.987	1.000	1.000	2219	1	28	11
R1[28,12]	1.755 	9.983E-5 	-	0.821	1.000	1.000	2220	1	28	12
R1[28,13]	1.307 	1.511E-4 	-	0.985	1.000	1.000	2221	1	28	13
R1[28,14]	-0.000 	4.185E-4 	gn	-1243.458	1.000	1.000	2222	1	28	14
R1[28,15]	-0.000 	4.308E-4 	gn	-4969.992	1.000	1.000	2223	1	28	15
R1[28,16]	0.000 	6.444E-4 	gn	89.958	1.000	1.000	2224	1	28	16
R1[28,17]	0.071 	6.505E-4 	gn	1.436	1.000	1.000	2225	1	28	17
R1[28,18]	0.001 	6.312E-4 	gn	45.495	1.000	1.000	2226	1	28	18
R1[28,19]	0.837 	2.549E-4 	-	1.089	1.000	1.000	2227	1	28	19
R1[28,20]	-0.000 	7.320E-4 	gn	-901.191	1.000	1.000	2228	1	28	20
R1[28,21]	-0.000 	7.334E-4 	gn	-178.283	1.000	1.000	2229	1	28	21
R1[28,22]	-0.000 	7.115E-4 	gn	-168.907	1.000	1.000	2230	1	28	22
R1[28,23]	-0.001 	7.250E-4 	gn	-112.537	1.000	1.000	2231	1	28	23
R1[28,24]	-0.000 	7.619E-4 	gn	-370.496	1.000	1.000	2232	1	28	24
R1[28,25]	-0.000 	7.576E-4 	gn	-256.788	1.000	1.000	2233	1	28	25
R1[28,26]	-0.000 	7.558E-4 	gn	-202.851	1.000	1.000	2234	1	28	26
R1[28,27]	-0.000 	7.477E-4 	gn	-243.728	1.000	1.000	2235	1	28	27
R1[28,28]	-0.000 	1.187E-3 	gn	-720.082	1.000	1.000	2236	1	28	28
R1[28,29]	0.000 	1.182E-3 	gn	985.681	1.000	1.000	2237	1	28	29
R1[28,30]	0.000 	1.180E-3 	gn	305.463	1.000	1.000	2238	1	28	30
R1[28,31]	0.000 	1.156E-3 	gn	323.324	1.000	1.000	2239	1	28	31
R1[29,1]	-0.006 	2.445E-4 	gn	-12.946	1.000	1.000	2241	1	29	1
R1[29,2]	0.868 	2.511E-4 	-	1.259	1.000	1.000	2242	1	29	2
R1[29,3]	0.947 	2.240E-4 	-	1.162	1.000	1.000	2243	1	29	3
R1[29,4]	1.061 	2.284E-4 	-	1.156	1.000	1.000	2244	1	29	4
R1[29,5]	1.107 	2.087E-4 	-	1.072	1.000	1.000	2245	1	29	5
R1[29,6]	1.262 	1.113E-4 	-	1.080	1.000	1.000	2246	1	29	6
R1[29,7]	1.305 	1.559E-4 	-	0.999	1.000	1.000	2247	1	29	7
R1[29,8]	-0.002 	3.855E-4 	gn	-53.051	1.000	1.000	2248	1	29	8
R1[29,9]	1.185 	1.839E-4 	-	0.949	1.000	1.000	2249	1	29	9
R1[29,10]	-0.001 	3.852E-4 	gn	-55.162	1.000	1.000	2250	1	29	10
R1[29,11]	1.265 	1.633E-4 	-	0.917	1.000	1.000	2251	1	29	11
R1[29,12]	1.304 	1.563E-4 	-	0.978	1.000	1.000	2252	1	29	12
R1[29,13]	1.160 	2.487E-4 	-	1.071	1.000	1.000	2253	1	29	13
R1[29,14]	-0.000 	4.487E-4 	gn	-4967.397	1.000	1.000	2254	1	29	14
R1[29,15]	0.000 	4.392E-4 	gn	492.214	1.000	1.000	2255	1	29	15
R1[29,16]	0.001 	6.356E-4 	gn	66.701	1.000	1.000	2256	1	29	16
R1[29,17]	0.272 	6.580E-4 	g	0.986	1.000	1.000	2257	1	29	17
R1[29,18]	0.001 	6.259E-4 	gn	42.518	1.000	1.000	2258	1	29	18
R1[29,19]	1.022 	2.066E-4 	-	0.963	1.000	1.000	2259	1	29	19
R1[29,20]	0.958 	2.193E-4 	-	1.070	1.000	1.000	2260	1	29	20
R1[29,21]	1.024 	2.053E-4 	-	1.038	1.000	1.000	2261	1	29	21
R1[29,22]	1.239 	1.663E-4 	-	0.911	1.000	1.000	2262	1	29	22
R1[29,23]	0.238 	6.923E-4 	g	1.486	1.000	1.000	2263	1	29	23
R1[29,24]	0.000 	7.536E-4 	gn	743.993	1.000	1.000	2264	1	29	24
R1[29,25]	0.101 	7.119E-4 	gn	1.665	1.000	1.000	2265	1	29	25
R1[29,26]	0.056 	6.854E-4 	gn	2.367	1.000	1.000	2266	1	29	26
R1[29,27]	0.211 	3.248E-6 	Bgn	-0.066	1.000	1.000	2267	1	29	27
R1[29,28]	0.988 	2.123E-4 	-	0.932	1.000	1.000	2268	1	29	28
R1[29,29]	0.952 	2.131E-4 	-	0.981	1.000	1.000	2269	1	29	29
R1[29,30]	0.927 	2.433E-4 	-	1.008	1.000	1.000	2270	1	29	30
R1[29,31]	0.044 	9.940E-4 	gn	3.888	1.000	1.000	2271	1	29	31
R1[30,1]	-0.006 	2.328E-4 	gn	-12.418	1.000	1.000	2273	1	30	1
R1[30,2]	0.886 	2.131E-4 	-	1.291	1.000	1.000	2274	1	30	2
R1[30,3]	0.890 	1.181E-4 	-	1.179	1.000	1.000	2275	1	30	3
R1[30,4]	1.041 	1.865E-4 	-	1.144	1.000	1.000	2276	1	30	4
R1[30,5]	1.332 	1.431E-4 	-	1.060	1.000	1.000	2277	1	30	5
R1[30,6]	1.879 	8.422E-5 	-	0.897	1.000	1.000	2278	1	30	6
R1[30,7]	1.467 	1.272E-4 	-	0.976	1.000	1.000	2279	1	30	7
R1[30,8]	-0.001 	3.828E-4 	gn	-81.982	1.000	1.000	2280	1	30	8
R1[30,9]	1.246 	1.446E-4 	-	0.855	1.000	1.000	2281	1	30	9
R1[30,10]	1.261 	9.594E-5 	-	0.940	1.000	1.000	2282	1	30	10
R1[30,11]	1.337 	1.130E-4 	-	0.894	1.000	1.000	2283	1	30	11
R1[30,12]	1.312 	1.382E-4 	-	0.977	1.000	1.000	2284	1	30	12
R1[30,13]	1.181 	1.550E-4 	-	1.047	1.000	1.000	2285	1	30	13
R1[30,14]	-0.000 	4.400E-4 	gn	-124.538	1.000	1.000	2286	1	30	14
R1[30,15]	-0.000 	4.317E-4 	gn	-231.134	1.000	1.000	2287	1	30	15
R1[30,16]	0.000 	6.499E-4 	gn	58.109	1.000	1.000	2288	1	30	16
R1[30,17]	-0.383 	2.740E-4 	g	0.834	1.000	1.000	2289	1	30	17
R1[30,18]	0.001 	6.357E-4 	gn	62.409	1.000	1.000	2290	1	30	18
R1[30,19]	1.036 	1.841E-4 	-	1.013	1.000	1.000	2291	1	30	19
R1[30,20]	1.006 	2.037E-4 	-	1.079	1.000	1.000	2292	1	30	20
R1[30,21]	1.198 	1.627E-4 	-	0.986	1.000	1.000	2293	1	30	21
R1[30,22]	1.172 	1.693E-4 	-	0.977	1.000	1.000	2294	1	30	22
R1[30,23]	1.042 	1.970E-4 	-	0.970	1.000	1.000	2295	1	30	23
R1[30,24]	0.000 	7.691E-4 	gn	263.668	1.000	1.000	2296	1	30	24
R1[30,25]	0.829 	2.555E-4 	-	1.050	1.000	1.000	2297	1	30	25
R1[30,26]	0.884 	2.333E-4 	-	1.023	1.000	1.000	2298	1	30	26
R1[30,27]	0.049 	5.349E-6 	gn	-1.688	1.000	1.000	2299	1	30	27
R1[30,28]	1.089 	1.707E-4 	-	0.941	1.000	1.000	2300	1	30	28
R1[30,29]	1.031 	1.638E-4 	-	0.992	1.000	1.000	2301	1	30	29
R1[30,30]	0.116 	9.994E-4 	gn	1.995	1.000	1.000	2302	1	30	30
R1[30,31]	0.026 	9.854E-4 	gn	6.471	1.000	1.000	2303	1	30	31
R1[31,1]	-0.007 	2.391E-4 	gn	-11.177	1.000	1.000	2305	1	31	1
R1[31,2]	0.959 	2.152E-4 	-	1.286	1.000	1.000	2306	1	31	2
R1[31,3]	1.032 	1.883E-4 	-	1.177	1.000	1.000	2307	1	31	3
R1[31,4]	1.113 	1.462E-4 	-	1.143	1.000	1.000	2308	1	31	4
R1[31,5]	-0.003 	2.845E-4 	gn	-76.266	1.000	1.000	2309	1	31	5
R1[31,6]	1.346 	1.452E-4 	-	1.051	1.000	1.000	2310	1	31	6
R1[31,7]	1.327 	1.367E-4 	-	0.999	1.000	1.000	2311	1	31	7
R1[31,8]	-0.002 	3.849E-4 	gn	-49.116	1.000	1.000	2312	1	31	8
R1[31,9]	1.335 	1.287E-4 	-	0.921	1.000	1.000	2313	1	31	9
R1[31,10]	1.333 	1.365E-4 	-	0.998	1.000	1.000	2314	1	31	10
R1[31,11]	1.138 	1.927E-4 	-	1.045	1.000	1.000	2315	1	31	11
R1[31,12]	1.223 	1.515E-4 	-	1.019	1.000	1.000	2316	1	31	12
R1[31,13]	0.812 	2.820E-4 	-	1.241	1.000	1.000	2317	1	31	13
R1[31,14]	-0.001 	4.365E-4 	gn	-85.387	1.000	1.000	2318	1	31	14
R1[31,15]	-0.001 	4.217E-4 	gn	-94.088	1.000	1.000	2319	1	31	15
R1[31,16]	-0.000 	6.690E-4 	gn	-236.914	1.000	1.000	2320	1	31	16
R1[31,17]	0.163 	8.499E-4 	gn	1.065	1.000	1.000	2321	1	31	17
R1[31,18]	-0.000 	6.667E-4 	gn	-166.102	1.000	1.000	2322	1	31	18
R1[31,19]	1.020 	2.111E-4 	-	1.033	1.000	1.000	2323	1	31	19
R1[31,20]	1.262 	1.332E-4 	-	0.971	1.000	1.000	2324	1	31	20
R1[31,21]	1.376 	1.221E-4 	-	0.952	1.000	1.000	2325	1	31	21
R1[31,22]	1.341 	1.123E-4 	-	0.917	1.000	1.000	2326	1	31	22
R1[31,23]	1.177 	1.588E-4 	-	0.918	1.000	1.000	2327	1	31	23
R1[31,24]	0.000 	7.792E-4 	gn	251.931	1.000	1.000	2328	1	31	24
R1[31,25]	1.164 	1.389E-4 	-	0.907	1.000	1.000	2329	1	31	25
R1[31,26]	1.320 	1.268E-4 	-	0.862	1.000	1.000	2330	1	31	26
R1[31,27]	1.231 	5.902E-6 	n	0.771	1.000	1.000	2331	1	31	27
R1[31,28]	1.059 	1.770E-4 	-	0.983	1.000	1.000	2332	1	31	28
R1[31,29]	0.137 	1.063E-3 	gn	1.585	1.000	1.000	2333	1	31	29
R1[31,30]	-0.003 	9.631E-4 	gn	-39.646	1.000	1.000	2334	1	31	30
R1[31,31]	0.059 	1.011E-3 	gn	3.327	1.000	1.000	2335	1	31	31
R1[32,1]	-0.006 	2.312E-4 	gn	-12.372	1.000	1.000	2337	1	32	1
R1[32,2]	0.890 	2.399E-4 	-	1.239	1.000	1.000	2338	1	32	2
R1[32,3]	0.927 	2.433E-4 	-	1.190	1.000	1.000	2339	1	32	3
R1[32,4]	-0.003 	2.823E-4 	gn	-63.833	1.000	1.000	2340	1	32	4
R1[32,5]	0.004 	2.751E-4 	gn	59.510	1.000	1.000	2341	1	32	5
R1[32,6]	0.999 	1.837E-4 	-	1.191	1.000	1.000	2342	1	32	6
R1[32,7]	0.943 	9.079E-5 	-	1.056	1.000	1.000	2343	1	32	7
R1[32,8]	-0.002 	3.852E-4 	gn	-54.738	1.000	1.000	2344	1	32	8
R1[32,9]	1.685 	1.104E-4 	-	0.872	1.000	1.000	2345	1	32	9
R1[32,10]	1.184 	1.408E-4 	-	1.137	1.000	1.000	2346	1	32	10
R1[32,11]	1.234 	1.486E-4 	-	1.057	1.000	1.000	2347	1	32	11
R1[32,12]	1.226 	1.645E-4 	-	1.018	1.000	1.000	2348	1	32	12
R1[32,13]	1.135 	1.564E-4 	-	1.093	1.000	1.000	2349	1	32	13
R1[32,14]	-0.001 	4.302E-4 	gn	-73.658	1.000	1.000	2350	1	32	14
R1[32,15]	-0.001 	4.285E-4 	gn	-77.361	1.000	1.000	2351	1	32	15
R1[32,16]	-0.000 	6.719E-4 	gn	-36.161	1.000	1.000	2352	1	32	16
R1[32,17]	0.027 	6.484E-4 	gn	2.013	1.000	1.000	2353	1	32	17
R1[32,18]	-0.000 	6.829E-4 	gn	-63.574	1.000	1.000	2354	1	32	18
R1[32,19]	0.996 	2.144E-4 	-	1.083	1.000	1.000	2355	1	32	19
R1[32,20]	1.349 	1.276E-4 	-	0.965	1.000	1.000	2356	1	32	20
