| Date(YearMonth): |                                   |                                   1904 |                                        |                                        |                                        |                                        |
| Parameters       |                                   |                               Red D105 |                               Red D130 |                    Blue 1st Order D105 |                    Blue 2nd Order D105 | Blue 2nd Order D130                    |
|                  |  7.000000000000000000000000000000 | 1150358.926122470000000000000000000000 | 1150695.074226960000000000000000000000 | 1075134.348413450000000000000000000000 | 1075046.589143740000000000000000000000 | 1075046.589143740000000000000000000000 |
|                  |  8.000000000000000000000000000000 | 1150453.037815370000000000000000000000 | 1150785.882035250000000000000000000000 | 1075159.634539890000000000000000000000 | 1075077.868807430000000000000000000000 | 1075077.868807430000000000000000000000 |
|                  |  9.000000000000000000000000000000 | 1150541.932390070000000000000000000000 | 1150881.659451240000000000000000000000 | 1075163.836070030000000000000000000000 | 1075066.832980450000000000000000000000 | 1075066.832980450000000000000000000000 |
|                  | 10.000000000000000000000000000000 | 1150696.324897070000000000000000000000 | 1151028.923729930000000000000000000000 | 1074890.263778070000000000000000000000 | 1074720.834218570000000000000000000000 | 1074720.834218570000000000000000000000 |
|                  | 11.000000000000000000000000000000 | 1149920.992587060000000000000000000000 | 1150266.728098060000000000000000000000 | 1075117.794271380000000000000000000000 | 1074978.787801940000000000000000000000 | 1074978.787801940000000000000000000000 |
|                  | 12.000000000000000000000000000000 | 1149919.760352630000000000000000000000 | 1150258.947841970000000000000000000000 | 1075019.632045090000000000000000000000 | 1074923.829435960000000000000000000000 | 1074923.829435960000000000000000000000 |
|                  | 13.000000000000000000000000000000 | 1149933.735437310000000000000000000000 | 1150277.897959190000000000000000000000 | 1074989.823829190000000000000000000000 | 1074905.858306390000000000000000000000 | 1074905.858306390000000000000000000000 |
|                  | 14.000000000000000000000000000000 | 1149949.333234770000000000000000000000 | 1150300.016763430000000000000000000000 | 1075010.045192530000000000000000000000 | 1074910.693478970000000000000000000000 | 1074910.693478970000000000000000000000 |
|                  | 15.000000000000000000000000000000 | 1150068.841425390000000000000000000000 | 1150397.697901570000000000000000000000 | 1074814.319631070000000000000000000000 | 1074627.980668300000000000000000000000 | 1074627.980668300000000000000000000000 |
|                  | 16.000000000000000000000000000000 | 1150192.554728580000000000000000000000 | 1150532.853567810000000000000000000000 | 1075076.747367650000000000000000000000 | 1074981.167088750000000000000000000000 | 1074981.167088750000000000000000000000 |
|                  | 17.000000000000000000000000000000 | 1150088.879418250000000000000000000000 | 1150426.173471140000000000000000000000 | 1074980.231343420000000000000000000000 | 1074924.930264960000000000000000000000 | 1074924.930264960000000000000000000000 |
|                  | 18.000000000000000000000000000000 | 1150026.291434830000000000000000000000 | 1150366.454372790000000000000000000000 | 1074965.853358310000000000000000000000 | 1074894.226468610000000000000000000000 | 1074894.226468610000000000000000000000 |
|                  | 19.000000000000000000000000000000 | 1149946.434818380000000000000000000000 | 1150300.534082410000000000000000000000 | 1074972.122069820000000000000000000000 | 1074866.009649150000000000000000000000 | 1074866.009649150000000000000000000000 |
|                  | 20.000000000000000000000000000000 | 1150044.500946260000000000000000000000 | 1150376.622256680000000000000000000000 | 1074761.132848300000000000000000000000 | 1074589.043226820000000000000000000000 | 1074589.043226820000000000000000000000 |
|                  | 21.000000000000000000000000000000 | 1150929.429992940000000000000000000000 | 1151264.022169260000000000000000000000 | 1075344.974671190000000000000000000000 | 1075269.987874320000000000000000000000 | 1075269.987874320000000000000000000000 |
|                  | 22.000000000000000000000000000000 | 1150771.204395540000000000000000000000 | 1151103.389167950000000000000000000000 | 1075211.837979730000000000000000000000 | 1075169.061548140000000000000000000000 | 1075169.061548140000000000000000000000 |
|                  | 23.000000000000000000000000000000 | 1150614.860006680000000000000000000000 | 1150958.626301320000000000000000000000 | 1075153.349513680000000000000000000000 | 1075106.864678010000000000000000000000 | 1075106.864678010000000000000000000000 |
|                  | 24.000000000000000000000000000000 | 1150458.785576880000000000000000000000 | 1150811.269992130000000000000000000000 | 1075152.222129800000000000000000000000 | 1075081.374285320000000000000000000000 | 1075081.374285320000000000000000000000 |
|                  | 25.000000000000000000000000000000 | 1150532.643265710000000000000000000000 | 1150849.616395700000000000000000000000 | 1074920.155794170000000000000000000000 | 1074752.452149230000000000000000000000 | 1074752.452149230000000000000000000000 |
